OTHERWISE, AS I SAY, WE ARE ALL TOTALLY DOOMED
5.09%:  THAT
0.04%:  THEY ALSO DES
0.04%:  OTHERWISE WE ARE ALL SO M
0.04%:  OTHERWISE WE ALL ARE
0.04%:  ALL O
0.04%:  WE ARE ALL SO S
0.04%:  OTHERWISE WE ARE ALL, AS
0.04%:  THOSE ARE ALL REALLY DE
0.04%:  WE ALL DREAM
0.04%:  OTHERWISE WE LOSE E
0.04%:  WE ARE ALREADY LE
0.04%:  WE ARE ALL RE
0.12%:  WE ARE ALL REALLY SM
0.11%:  WE ARE ALL REALLY DO
0.10%:  WE ARE ALL REALLY S
0.06%:  WE ARE ALL REALLY ST
0.05%:  WE ARE ALL REALLY T
0.05%:  WE ARE ALL REALLY D
0.04%:  WE ARE ALREADY LOOS
0.04%:  THEY ARE ALREADY ALL
0.04%:  THAT WILL DESTROY ALL REAS
0.04%:  THAT WILL LEAD TO MORE A
0.04%:  THAT LEADS STR
0.04%:  THAT IS MY
0.04%:  WE ARE ALREADY TOTALLY ME
0.04%:  OTHERWISE WE ARE ALL TOTALLY MAD
0.04%:  THEY ALREADY S
0.04%:  WE ARE ALREADY,
0.04%:  OTHERWISE SOMEDAY E
0.04%:  WE ARE ALL STILL H
0.04%:  WE ARE ALL ALREADY LOST,
0.04%:  THEY WILL SAY,
0.04%:  WE ARE ALMO
0.04%:  ALREADY I
0.04%:  OTHERWISE, WE ALL LOSE O
0.04%:  ALL THAT W
0.04%:  WE ARE ALREADY ALL SO
0.04%:  OTHERWISE WE ARE ALL SO L
0.04%:  THAT REALLY SOLD
0.04%:  THEY ARE MY
0.04%:  OTHERWISE WE ALL M
0.04%:  THERE ARE A
0.04%:  THEY ARE AMA
0.04%:  THE WORLD IS A M
0.04%:  SOMEDAY WE ALL
0.04%:  OTHERWISE WE ARE ALL SO TOTALLY E
0.04%:  OTHERWISE WE LOSE,
0.04%:  I ALREADY TOTALLY WROTE A
0.04%:  THAT IS MY SE
0.04%:  THAT REALLY DOES LO
0.04%:  THEY ARE MA
0.04%:  WHY
0.04%:  WE ARE ALREADY ALMOST TOO S
0.04%:  WE ARE MA
0.04%:  SOME DAY, WH
0.04%: , Y
0.04%:  THESE
0.09%:  THESE ARE ALL
0.04%:  WE ARE ALREADY ALMOST L
0.04%:  WE ARE D
0.04%:  OTHERWISE SOMEDAY ALL
0.04%:  OTHERWISE D
0.04%:  WE ARE ALREADY THE MOST A
0.04%:  A L
0.04%:  THAT WILL LEAD TO MORE R
0.04%:  THAT REALLY T
0.04%:  OTHERWISE WE ARE ALL TOAST AS
0.04%:  THEY ARE SO AW
0.16%:  THEY ARE SO AWESOME,
0.04%:  WE ARE ALREADY LESS M
0.04%:  WE ALL RE
0.20%:  WE ALL REALLY D
0.05%:  WE ALL REALLY DO
0.05%:  WE ALL REALLY RE
0.04%:  WE ARE ALL ALREADY TOO MET
0.04%:  THAT REALLY IS SO
0.04%:  THIS ME
0.04%:  WE ARE ALL ALREADY MO
0.04%:  MYSEL
0.04%:  THAT WILL DESTROY A
0.04%:  WE ARE ALREADY SH
0.04%:  WE ARE ALREADY LATE
0.04%:  THAT T
0.08%:  THAT TERR
0.04%:  THEY ARE SO M
0.04%:  ALL THAT ME
0.04%:  THAT WILL DOO
0.04%:  DREAM
0.06%:  DREAMS ARE
0.04%:  WE ARE ALREADY AT A
0.05%:  WE ARE ALREADY AT A LO
0.11%:  WE ARE ALREADY AT A LOSS TO
0.04%:  WE LO
0.04%:  THAT REALLY SEL
0.04%:  THAT WILL TOR
0.04%:  THAT LEADS TO R
0.04%: , I
0.04%:  THEY ALREADY ASS
0.04%:  THAT IS RE
0.19%:  THAT IS REALLY DE
0.15%:  THAT IS REALLY S
0.27%:  THAT IS REALLY SAD,
0.13%:  THAT IS REALLY RE
0.43%:  THAT IS REALLY REALLY T
0.33%:  THAT IS REALLY REALLY S
0.24%:  THAT IS REALLY REALLY DE
0.20%:  THAT IS REALLY REALLY SAD,
0.16%:  THAT IS REALLY REALLY A
0.82%:  THAT IS REALLY REALLY AWESOME,
0.15%:  THAT IS REALLY REALLY D
0.12%:  THAT IS REALLY REALLY DO
0.12%:  THAT IS REALLY REALLY AWESOME TO
0.08%:  THAT IS REALLY,
1.20%:  THAT IS REALLY, REALLY DE
0.73%:  THAT IS REALLY, REALLY T
0.66%:  THAT IS REALLY, REALLY S
0.50%:  THAT IS REALLY, REALLY,
0.29%:  THAT IS REALLY, REALLY SAD,
0.27%:  THAT IS REALLY, REALLY D
0.25%:  THAT IS REALLY, REALLY A
0.87%:  THAT IS REALLY, REALLY AWESOME,
0.25%:  THAT IS REALLY, REALLY DO
0.20%:  THAT IS REALLY, REALLY AWESOME TO
0.19%:  THAT IS REALLY, REALLY WE
0.11%:  THAT IS REALLY, REALLY W
0.11%:  THAT IS REALLY, REALLY E
0.10%:  THAT IS REALLY, REALLY DOOM
0.07%:  THAT IS REALLY REALLY AWESOME, D
0.07%:  THAT IS REALLY REALLY AWESOME D
0.07%:  THAT IS REALLY, REALLY ST
0.07%:  THAT IS REALLY, REALLY SO
0.07%:  THAT IS REALLY, REALLY TO
0.06%:  THAT IS REALLY DO
0.06%:  THAT IS REALLY REALLY DOOM
0.06%:  THAT IS REALLY REALLY SO
0.06%:  THAT IS REALLY, REALLY AMA
0.06%:  THAT IS REALLY T
0.06%:  THAT IS REALLY, REALLY M
0.06%:  THAT IS REALLY D
0.06%:  THAT IS REALLY, REALLY ME
0.06%:  THAT IS REALLY A
0.63%:  THAT IS REALLY AWESOME,
0.05%:  THAT IS REALLY AWESOME, D
0.05%:  THAT IS REALLY, REALLY AWESOME, D
0.05%:  THAT IS REALLY REALLY AWESOME O
0.05%:  THAT IS REALLY, REALLY TOO M
0.05%:  THAT IS REALLY REALLY W
0.04%:  THAT IS REALLY ALL
0.04%:  THAT IS REALLY AWESOME TO
0.04%:  THAT IS REALLY WE
0.04%:  THAT IS REALLY REAL
0.04%:  THAT IS REALLY REALLY E
0.04%:  THAT IS REALLY REALLY WE
0.04%:  THAT IS REALLY DAM
0.04%:  THAT IS REALLY REALLY AMA
0.04%:  THAT IS REALLY REALLY M
0.04%:  WE ARE ALREADY ALL TOAST
0.04%:  WE ARE ALL DEL
0.04%:  WE ARE ALREADY TOTALLY AL
0.04%:  SOME DAY, THEY WILL RE
0.04%:  THEY WILL ST
0.04%:  WE ARE ALL ALREADY TOAST,
0.04%:  OTHERWISE WE ARE ALL SO TOTALLY A
0.04%:  THAT REALLY DOES SEEM A
0.04%:  THEY ARE ALREADY TOO M
0.04%:  OTHERWISE, I W
0.04%:  OTHERWISE WE ARE ALL TOTALLY SOME
0.04%:  THAT WAS A L
0.04%:  THOSE ARE ALL LI
0.04%:  THOSE ARE ALL LIES,
0.04%:  WE L
0.04%:  THAT REALLY DOES W
0.04%:  THEY ARE ALREADY SO S
0.04%:  THAT WILL DESTROY L
0.04%:  THE WORLD IS SO M
0.04%:  MY D
0.04%:  WE R
0.04%:  WE RELY SO
0.04%:  SOME DAY, ALL
0.04%:  SOME DAY, ALL THE
0.04%:  WE ARE ALREADY ALMOST AS
0.04%:  WE ARE ALREADY A L
0.04%:  WE ARE ALL TOO YO
0.04%:  OTHERWISE WE ARE ALL AL
0.04%:  OTHERWISE, IT
0.04%:  OTHERWISE WE ARE ALL MADLY
0.04%:  ALREADY E
0.04%:  THOSE S
0.04%:  OTHERWISE WE ARE ALL SOME
0.05%:  OTHERWISE WE ARE ALL SOMEDAY
0.04%:  SOME DAY, I
0.04%:  THAT WILL ALL
0.04%:  WE ARE ALL ALREADY LOST TO
0.04%:  WE ALREADY MA
0.04%:  SOME DAY THIS
0.04%:  ALSO,
0.04%:  WE ARE ALL ALREADY MASS
0.04%:  THAT IS REALLY DOOM
0.04%:  WE ALREADY TAL
0.04%:  SH
0.05%:  SHARE
0.04%:  SHARED SE
0.04%:  WE ARE ALREADY MASS
0.04%:  THAT M
0.04%:  ALREADY WE
0.04%:  ALREADY WE ARE
0.05%:  ALREADY WE ARE ALL
0.04%:  I DREAM
0.04%:  THOSE ARE MY S
0.04%:  OTHERWISE WE ARE ALL TOTALLY O
0.04%:  THE M
0.04%:  REALLY THAT
0.04%:  WE ARE ALL ALREADY TOO MES
0.04%:  WE ARE ALREADY TOTAL
0.03%:  THAT REALLY SOLD ME
0.03%:  I ALREADY H
0.03%:  WE ARE ALL STILL DE
0.03%:  SOME DAY ALL
0.03%:  SOME DAY WE ALL
0.03%:  THAT WILL ALSO ME
0.03%:  WE ARE ALL ALREADY TH
0.03%:  WE ARE ALL MADLY
0.03%:  WE ARE ALREADY ALMOST A
0.03%:  THOSE ARE ALL MY D
0.03%:  OTHERWISE WE ARE ALL TOTALLY, 
0.03%:  THEY ALREADY W
0.03%:  THAT SE
0.03%:  OTHERWISE, WE D
0.03%:  I ALREADY TELL THAT
0.03%:  SOMEDAY THEY W
0.06%:  SOMEDAY THEY WILL R
0.04%:  SOMEDAY THEY WILL RE
0.03%:  WE ARE ALREADY SO L
0.03%:  OTHERWISE WE MAY ALL LO
0.03%:  WE ARE ALL STILL T
0.03%:  WE ARE ALL TOO SMALL TO S
0.03%:  THAT WILL LEAD TO A SE
0.03%:  WE ARE ALL TOT
1.31%:  WE ARE ALL TOTALLY DO
0.49%:  WE ARE ALL TOTALLY S
0.06%:  WE ARE ALL TOTALLY D
0.04%:  WE ARE ALL TOTALLY DE
0.04%:  WE ARE ALL TOTALLY A
0.03%:  WE ARE ALREADY MILL
0.03%:  THAT IS SO M
0.03%:  THEY ARE ALREADY SO SM
0.03%:  THOSE ARE ALL REALLY T
0.03%:  WE ARE ALREADY ALMOST TOTALLY E
0.03%:  WE ARE ALREADY ALMOST O
0.03%:  THEY ARE ALREADY TOO SM
0.03%:  WE ARE ALL H
0.03%:  WE ARE ALL ALREADY SE
0.03%:  SOME DAY ALL THE
0.03%:  WE ARE ALL ALREADY TOTAL
0.03%:  WE ALREADY LOST THIS
0.03%:  THERE ARE STILL A
0.03%:  THEY ARE SOMEDAY
0.03%:  WE ARE ALL ALREADY SLA
0.03%:  I ALREADY TOTALLY ME
0.03%:  WE ARE ALREADY E
0.03%:  THEY ARE S
0.03%:  THAT IS REALLY SO
0.03%:  THOSE ARE OLD
0.03%:  THAT IS A RE
0.19%:  THAT IS A REALLY DE
0.09%:  THAT IS A REALLY S
0.15%:  THAT IS A REALLY SAD W
0.22%:  THAT IS A REALLY SAD WAY TO L
0.19%:  THAT IS A REALLY SAD WOR
0.19%:  THAT IS A REALLY SAD WAY TO LO
0.15%:  THAT IS A REALLY SAD WAY TO LE
0.08%:  THAT IS A REALLY SAD RE
0.07%:  THAT IS A REALLY SAD TR
0.05%:  THAT IS A REALLY D
0.03%:  THAT IS A REALLY SAD,
0.03%:  WE ARE ALREADY LA
0.03%:  ALL H
0.03%:  WE ARE ALL ALREADY SO ST
0.03%:  REALLY, HO
0.05%:  REALLY, HOW ARE
0.03%:  THAT SEEMS TO
0.03%:  WE ARE ALL,
0.03%:  THEY ARE ALREADY AT
0.03%:  THOSE ARE ALL REALLY D
0.03%:  THEY ARE R
0.03%:  WE ARE ALL TOO M
0.03%:  WE ARE ALREADY TOTALLY L
0.03%:  OTHERWISE WE LOSE ALL S
0.03%:  SOME DAYS WE
0.04%:  SOME DAYS WE ALL
0.03%:  THE WORLD MAY AS
0.03%:  WE ARE ALREADY ALMOST AL
0.03%:  WE ARE MASTER
0.03%:  OTHERWISE I M
0.03%:  WE ARE ALL STILL RE
0.03%:  THAT REALLY RE
0.45%:  THAT REALLY REALLY SO
0.16%:  THAT REALLY REALLY DO
0.13%:  THAT REALLY REALLY DOES
0.11%:  THAT REALLY REALLY S
0.06%:  THAT REALLY REALLY DOES SO
0.05%:  THAT REALLY REALLY W
0.04%:  THAT REALLY REALLY T
0.03%:  THAT IS REALLY, REALLY, S
0.03%:  SAY
0.03%:  THAT WILL LEAD TO A RES
0.03%:  THAT WAS AL
0.43%:  THAT WAS ALREADY A SE
0.10%:  THAT WAS ALREADY MY
0.08%:  THAT WAS ALREADY SO
0.08%:  THAT WAS ALREADY S
0.07%:  THAT WAS ALREADY A L
0.07%:  THAT WAS ALREADY RE
0.06%:  THAT WAS ALREADY T
0.05%:  THAT WAS ALREADY SORT
0.05%:  THAT WAS ALREADY A RE
0.05%:  THAT WAS ALREADY MY SE
0.05%:  THAT WAS ALREADY TO
0.05%:  THAT WAS ALREADY A S
0.04%:  THAT WAS ALSO
0.03%:  SOMEDAY ALL
0.03%:  WE ARE ALL TOO SMART TO L
0.03%:  LAT
0.07%:  LATER,
0.03%:  WE ARE ALL MAD AS
0.03%:  WE ARE ALL MAD AS HELL,
0.03%:  AT
0.03%:  WE ARE ALREADY 
0.03%:  THOSE ARE S
0.03%:  THEY ARE ALL A
0.03%:  THAT WILL A
0.03%:  THEY ARE ALREADY SM
0.03%:  OTHERWISE ALL IS LOST, MY
0.03%:  WE ARE ALREADY LATE TO
0.03%:  OTHERWISE, WE ARE ALL TOTALLY SO DO
0.03%:  WE ARE R
0.03%:  I ALREADY LOST THAT
0.03%:  THAT WILL DESTROY MY S
0.03%:  THAT IS REALLY REALLY ST
0.03%:  THAT IS REALLY DAR
0.03%:  WE ARE ALREADY A LITTLE TO
0.03%:  OTHERWISE I WO
0.03%:  THAT WAS S
0.03%:  WE ARE ALL TOO SMALL TO T
0.03%:  OTHERWISE SO M
0.03%:  THERE ARE ALWAY
0.04%:  THERE ARE ALWAYS SO
0.03%:  THAT WILL LEAD TO LA
0.03%:  OTHERWISE WE ARE ALL, AS A SO
0.03%:  OTHERWISE, WE ARE ALL TOTALLY SA
0.03%:  SOMEDAY THAT W
0.10%:  SOMEDAY THAT WILL ALL
0.03%:  WE ARE ALREADY SOLO
0.03%:  THAT WILL DOOM ALL
0.03%:  THAT IS REALLY, REALLY, T
0.03%:  THEY ARE ALL READ
0.03%:  OTHERWISE, SOMEDAY WE
0.03%:  THEY ARE ALREADY SO SMALL
0.03%:  THEY ARE ST
0.03%:  WE ALREADY TELL O
0.03%:  OTHERWISE, WE ARE ALL TOTALLY SO S
0.03%:  WE ARE ALREADY MOSTLY S
0.03%:  THAT REALLY DOES O
0.03%:  OTHERWISE, WE ARE ALL TOO
0.03%:  THAT WILL LEAD TO REAL M
0.03%:  THAT WILL LEAD TO MORE SO
0.03%:  THAT IS REALLY, REALLY AWESOME D
0.03%:  OTHERWISE I MAY
0.03%:  OTHERWISE WE ARE ALL TOTALLY ASS
0.03%:  SOMEDAY THIS
0.03%:  THAT IS A REAL
0.03%:  OTHERWISE WE ARE ALL TOTALLY ME
0.03%:  THAT REALLY,
0.36%:  THAT REALLY, REALLY DO
0.33%:  THAT REALLY, REALLY S
0.22%:  THAT REALLY, REALLY DOES
0.18%:  THAT REALLY, REALLY T
0.13%:  THAT REALLY, REALLY W
0.10%:  THAT REALLY, REALLY,
0.10%:  THAT REALLY, REALLY MA
0.09%:  THAT REALLY, REALLY IS
0.08%:  THAT REALLY, REALLY DOES SO
0.06%:  THAT REALLY, REALLY ME
0.06%:  THAT REALLY, REALLY, SO
0.03%:  THAT REALLY, REALLY DE
0.03%:  WE ARE ALL ALREADY SO LO
0.03%:  WE ARE ALL TOO A
0.03%:  OTHERWISE, WE ARE ALL,
0.03%:  I ALREADY LOST A
0.03%:  OTHERWISE, LITER
0.03%:  OTHERWISE WE ARE ALL SO TOTALLY M
0.03%:  THEY WILL R
0.03%:  THAT IS A REALLY DO
0.03%:  THAT AL
0.07%:  THAT ALREAD
0.12%:  THAT ALREADY SO
0.04%:  THAT ALSO DO
0.03%:  THAT ALSO MA
0.03%:  THAT ALREADY MA
0.03%:  WE ARE ALREADY ALMOST ALL S
0.03%:  THAT WILL DESTROY MY E
0.03%:  WE ARE ALL TOO SMALL TO DES
0.03%:  MOSTLY
0.03%: , D
0.03%:  OTHERWISE, MY L
0.03%:  OTHERWISE SOME D
0.05%:  OTHERWISE SOME DAY
0.03%:  WE ARE ALL SOL
0.03%:  TR
0.03%:  THAT IS A REALLY WE
0.03%:  THAT WILL LEA
0.03%:  THEY ARE ALL M
0.03%:  THAT WILL LEAD TO LOS
0.03%:  THEY ARE RE
0.06%:  THEY ARE REALLY,
0.05%:  THEY ARE REALLY A
0.06%:  THEY ARE REALLY AMA
0.04%:  THEY ARE REALLY SM
0.04%:  THEY ARE REALLY D
0.03%:  THEY ARE REALLY DO
0.03%:  THEY ARE REALLY M
0.03%:  THEY ARE REALLY S
0.03%:  OTHERWISE WE ALL R
0.03%:  THAT IS A REALLY T
0.03%:  THAT WILL DESTROY ME AS
0.03%:  I WO
0.03%:  OTHERWISE WE ARE ALL SO D
0.03%:  THEY ARE REAL
0.03%:  THEY ARE ALREADY LO
0.03%:  OTHERWISE I AM
0.03%:  WE ARE ALREADY SO LOST,
0.03%:  I ALREADY TOTALLY M
0.03%:  SOMEDAY ALL THE
0.03%:  THAT IS REALLY, REALLY DA
0.03%:  OTHERWISE, WE ARE ALL SO TO
0.03%:  OTHERWISE WE ARE ALL AS
0.04%:  OTHERWISE WE ARE ALL AS DO
0.03%:  THAT REALLY DOES SA
0.03%:  THAT SEEMS RE
0.16%:  THAT SEEMS REALLY D
0.11%:  THAT SEEMS REALLY DO
0.10%:  THAT SEEMS REALLY DE
0.07%:  THAT SEEMS REALLY RE
0.18%:  THAT SEEMS REALLY REALL
0.07%:  THAT SEEMS REALLY REALLY D
0.06%:  THAT SEEMS REALLY LI
0.06%:  THAT SEEMS REALLY DAR
0.06%:  THAT SEEMS REALLY A
0.04%:  THAT SEEMS REALLY WE
0.03%:  THAT SEEMS REALLY REAL
0.03%:  THAT SEEMS REALLY WEIRD TO
0.03%:  THAT SEEMS REALLY WEIRD,
0.03%:  THAT SEEMS REALLY,
0.21%:  THAT SEEMS REALLY, REALLY D
0.09%:  THAT SEEMS REALLY, REALLY T
0.08%:  THAT SEEMS REALLY, REALLY A
0.08%:  THAT SEEMS REALLY, REALLY DO
0.08%:  THAT SEEMS REALLY, REALLY,
0.03%:  THAT SEEMS REALLY, REALLY W
0.03%:  THAT SEEMS REALLY W
0.03%:  THIS WO
0.03%:  THAT IS A REALLY SAD L
0.03%:  WE ARE ALL TOO SMALL TO A
0.03%:  SHAME
0.03%:  SOMEDAY, I
0.03%:  WE ARE ALL SLA
0.03%:  OTHERWISE WE ALL MAY
0.03%:  WE S
0.03%:  WE ARE ALMOST ALL
0.03%:  THERE ARE SOME D
0.04%:  THERE ARE SOME DAYS,
0.03%:  THEY ALREADY ARE,
0.03%:  THAT WILL LEAD TO MASS RE
0.03%:  THEY LO
0.03%:  OTHERWISE WE ARE AL
0.03%:  TODAY WE
0.03%:  TODAY WE ARE
0.03%:  THAT REALLY WILL
0.03%:  ALREADY SO
0.03%:  OTHERWISE MY D
0.03%:  OTHERWISE, RE
0.03%:  OTHERWISE, WE ARE ALL TOTAL
0.03%:  WE ARE ALL REALLY,
0.03%:  THAT SEEMS REALLY DY
0.03%:  TAL
0.03%:  THAT WILL RE
0.06%:  THAT WILL REALL
0.04%:  THAT WILL REALLY S
0.04%:  THAT WILL RELEASE
0.04%:  THAT WILL REALLY MA
0.03%:  THAT REALLY REALLY MA
0.03%: , A
0.03%:  SOME DAY THEY W
0.06%:  SOME DAY THEY WILL R
0.03%:  SOME DAY THEY WILL RE
0.03%: , THAT
0.03%:  SOMEDAY, WH
0.03%:  OTHERWISE, ALL IS LOST, MY
0.03%:  WE ARE ALL AD
0.03%:  WE ARE ALREADY TOO SO
0.03%:  WE ARE SOME
0.03%:  OTHERWISE WE ARE ALL L
0.03%:  THAT ALL
0.03%:  OTHERWISE WE ARE D
0.03%:  THEY ARE ALREADY E
0.03%:  THEY ARE MO
0.03%:  OTHERWISE WE ALL DIE A
0.03%:  THE L
0.03%:  THAT SEEMS REALLY, REALLY DI
0.03%:  THEY ARE ALL SOME
0.03%:  ALL HELL WO
0.03%:  THOSE ARE ALL REALLY A
0.03%:  WE ARE ALREADY MET
0.03%:  SOME DAY, ALL THAT
0.03%:  THAT WILL LEAD TO RES
0.03%:  WE ARE ALL TOO SMALL,
0.03%:  THAT IS REALLY AWESOME, Y
0.03%:  I ALREADY AM
0.03%:  WE ARE ALL SM
0.06%:  WE ARE ALL SMALLER
0.04%:  WE ARE ALL SMART
0.03%:  TODAY,
0.03%:  WE ARE ALL TOTALLY SO
0.03%:  I ALREADY M
0.03%:  OTHERWISE WE ARE SO S
0.03%:  TODAY IS ALL
0.03%:  OTHERWISE W
0.03%:  THAT WILL LEAD TO MORE LA
0.03%:  WE ARE ALL DRO
0.03%:  WE ARE ALL ALREADY MET
0.03%:  THAT WILL LEAD TO MASS R
0.03%:  WHAT IS
0.03%:  THEY MA
0.03%:  THAT WAS MY
0.03%:  THAT IS REALLY, REALLY DAM
0.03%:  WORD
0.03%:  WE ARE ALL TOTALLY ST
0.03%:  THEY ARE STILL M
0.03%:  OR
0.05%:  ORDER
0.03%:  OTHERWISE, WE ARE ALL SO DE
0.03%:  WE ARE ALL ALREADY THE
0.03%:  REALITY DO
0.03%:  OTHERWISE WE ARE T
3.47%:  OTHERWISE WE ARE TOTALLY S
0.26%:  OTHERWISE WE ARE TOTALLY ALL
0.24%:  OTHERWISE WE ARE TOTALLY ALL S
0.12%:  OTHERWISE WE ARE TOTALLY D
0.10%:  OTHERWISE WE ARE TOTALLY SOL
0.09%:  OTHERWISE WE ARE TOTALLY,
0.08%:  OTHERWISE WE ARE TOTALLY LO
0.08%:  OTHERWISE WE ARE TOTALLY DE
0.05%:  OTHERWISE WE ARE TOTALLY SO
0.03%:  OTHERWISE WE ARE TOTALLY A
0.03%:  OTHERWISE WE ARE TOTALLY SO DO
0.03%:  OTHERWISE, Y
0.03%:  OTHERWISE WE ALL LOSE SO
0.03%:  AWARE
0.03%:  OTHERWISE WE ALL ST
0.03%:  WE ARE ALREADY TOTALLY, T
0.03%:  THAT IS A REALLY RE
0.08%:  THAT IS A REALLY REALLY D
0.08%:  THAT IS A REALLY REALLY S
0.07%:  THAT IS A REALLY REALLY T
0.07%:  THAT IS A REALLY REALLY SAD W
0.05%:  THAT IS A REALLY REALLY DE
0.03%:  WE ALL LOST
0.03%:  OTHERWISE, WE ARE ALL SOLO
0.03%:  THOSE ARE SO
0.03%:  OTHERWISE WE ARE ALL TOTALLY ASSED
0.03%:  OTHERWISE, WE ARE ALL SO TOTALLY E
0.03%:  THAT WILL LO
0.04%:  THAT WILL LOSE ME
0.03%:  THAT WILL ALSO DE
0.38%:  THAT WILL ALSO DESTROY O
0.22%:  THAT WILL ALSO DESTROY MY
0.11%:  THAT WILL ALSO DESTROY E
0.08%:  THAT WILL ALSO DESTROY MY L
0.04%:  THAT WILL ALSO DESTROY RE
0.03%:  THAT WILL ALSO DESTROY ME
0.03%:  THAT WILL ALSO DESTROY M
0.03%:  OTHERWISE, WE ARE ALL M
0.03%:  OTHERWISE, WE ARE ALL MAD
0.03%:  OTHERWISE, SOMEDAY, E
0.03%:  WHAT EL
0.07%:  WHAT ELSE ARE
0.05%:  WHAT ELSE DO
0.03%:  THAT LEADS TO SOME
0.03%:  THAT WILL LEAD TO REAL,
0.03%:  THAT LEADS TO A L
0.03%:  WE ARE ALL ALREADY SO L
0.03%:  WE ARE ALL ALREADY SO LATE TO
0.03%:  OTHERWISE I LO
0.05%:  OTHERWISE I LOSE ALL
0.03%:  OTHERWISE I LOSE ALL MY ST
0.03%:  OTHERWISE, WE ARE AL
0.03%:  THOSE ARE SAD
0.03%:  DY
0.03%:  HELLO, I
0.03%:  WE ARE ALL ALREADY E
0.03%:  OTHERWISE, LAD
0.04%:  OTHERWISE, LADIES,
0.03%:  WE ARE ALL REALLY A
0.03%:  THAT IS REALLY, REALLY DES
0.03%:  I RE
0.48%:  I REALLY D
0.18%:  I REALLY DO
0.05%:  I REALLY,
1.09%:  I REALLY, REALLY W
0.36%:  I REALLY, REALLY DO
0.24%:  I REALLY, REALLY,
0.08%:  I REALLY, REALLY, D
0.06%:  I REALLY, REALLY, W
0.04%:  I REALLY, REALLY DO W
0.04%:  I REALLY RE
0.43%:  I REALLY REALLY W
0.21%:  I REALLY REALLY DO
0.03%:  I REALLY REALLY DO W
0.03%:  I REALLY WO
0.03%:  I REALLY, REALLY, DO
0.03%:  I REALLY, REALLY H
0.03%:  THERE ARE STILL SOME A
0.03%:  WE ARE ALREADY LOST TO O
0.03%:  WE ARE ALSO
0.03%:  OTHERWISE, WE ARE ALL TOTALLY AS
0.03%:  WE ARE ALREADY HAL
0.03%:  THAT WAS ALMO
0.03%:  THE WORLD RE
0.06%:  THE WORLD REALLY IS
0.03%:  THAT WILL LEAD TO MORE SOR
0.03%:  SOMEDAY WE ARE
0.03%:  THAT WILL LEAD TO SLA
0.03%:  I AM A
0.03%:  THAT REALLY WAS
0.03%:  WE ARE LO
0.03%:  WE ALL ARE
0.03%:  OTHERWISE, WE ARE ALL TOTALLY SOME
0.03%:  I ALREADY LOST ALL
0.03%:  THAT IS REALLY REALLY SAD O
0.03%:  OTHERWISE WE ALL DE
0.03%:  THAT REALLY D
0.03%:  WE ARE ALREADY STO
0.03%:  OTHERWISE, SOMEDAY, ALL
0.03%:  ALL I
0.03%:  THOSE W
0.53%:  THOSE WORDS ARE
0.21%:  THOSE WORDS ARE LI
0.06%:  THOSE WORDS ARE A
0.06%:  THOSE WORDS ARE M
0.05%:  THOSE WORDS ARE MY
0.04%:  THOSE WORDS ARE ALL
0.03%:  THOSE WORDS MA
0.03%:  WE ARE ALREADY LOST TO M
0.03%:  I MA
0.03%:  WE ARE DE
0.03%:  OTHERWISE I AM DO
0.03%:  WE ARE ALL ALREADY AL
0.03%:  WE ARE ALL ALREADY ALMOST TO
0.03%:  WE ARE ALREADY AT THE T
0.03%:  THAT WILL LEAD TO A LO
0.03%:  WE ARE ALL STILL ST
0.03%:  WE ARE ALL MAST
0.03%:  THEY ARE ALREADY TOO SMALL
0.03%:  WE ARE ALL ALREADY SO LOST THAT
0.03%:  THEY ARE ALREADY SO O
0.03%:  HARD
0.04%:  HARDWARE
0.03%:  HOLY M
0.03%:  OTHERWISE, WE LO
0.04%:  OTHERWISE, WE LOSE ALL
0.03%:  OTHERWISE WE ALL S
0.03%:  OTHERWISE WE ARE ALL LOST,
0.03%:  DES
0.03%:  WE ARE ALL STILL MA
0.03%:  WE ALREADY TR
0.03%:  THAT WILL DESTROY ALL EAR
0.03%:  WE ARE ALREADY MOSTLY ALL
0.03%:  OTHERWISE, ALL MY
0.03%:  THEY ARE MY SE
0.03%:  THAT WILL LEAD TO A MA
0.03%:  ALL THAT DOES IS LE
0.03%:  OTHERWISE, WE ALL LOSE,
0.03%:  ALL THAT WILL
0.03%:  I MADE ALL
0.03%:  REME
0.03%:  THE A
0.03%:  THAT REALLY REALLY ME
0.03%:  THAT REALLY REALLY MESS
0.03%:  WE ARE ALREADY LOST AS IT
0.03%:  WE ARE ALL MO
0.03%:  THEY WILL ALL ST
0.03%:  THAT WILL LEAD TO SER
0.03%:  OTHERWISE DO
0.03%:  OTHERWISE DOOM
0.03%:  I ALREADY TOTALLY LE
0.03%:  THAT WILL ALSO DOOM O
0.03%:  WE ALREADY ARE SO
0.03%:  THE WORLD IS O
0.03%:  THOSE D
0.03%:  THOSE DETAILS ARE ALL
0.03%:  THEY WILL DES
0.03%:  WHAT ELSE DOES
0.03%:  WE ARE ALL ALREADY LE
0.03%:  WE ARE ALL ALREADY LESS
0.03%:  OTHERWISE WE ARE ALL MO
0.03%:  THAT WILL LEAD TO REAL S
0.03%:  OTHERWISE, WE ARE ALL SO LO
0.03%:  THAT WAS A REALLY RE
0.05%:  THAT WAS A REALLY REALLY D
0.03%:  OTHERWISE WE ALL DI
0.03%:  WE ARE ALL SA
