by that I mean, "That was my first experience with losing a friend!"
100.00%: 
58.57%:  that
0.13%:  by that I mean that we, as
0.13%:  by that, I mean they
0.13%:  by that, I mean that this was an experience in
0.13%:  by that I mean this experience, rather
0.13%:  by that I mean, "in the
0.13%:  by that I mean that yes, this
0.13%:  hey, the
0.13%:  hey, hey
0.13%:  yet, "
0.13%:  by that I mean when it
0.13%:  by that I mean it was an easy
0.13%:  by that, I mean it was an
0.48%:  by that, I mean it was an experience
0.13%:  by that I mean that the answers are
0.13%:  by that, I mean this is what
0.12%:  by that, I mean that this answer was
0.12%:  by that, I mean in the "this was an
0.14%:  by that, I mean in the "this was an experience
0.12%:  by that, I mean "this time
0.12%:  yet, I maintain this
0.12%:  by "t
0.12%:  yet, I maintain that he was
0.12%:  they say the internet has
0.12%:  by that I mean that we went
0.12%:  by that I mean T
0.12%:  by that, I mean this matter has
0.12%:  by that I mean "st
0.12%:  by that I mean that, as with
0.12%:  by that, I mean in the "this experience
0.26%:  by that, I mean in the "this experience was
0.12%:  by that, I mean in the "m
0.15%:  by that, I mean in the "mysteries are
0.12%:  by that, I mean it in the same
0.18%:  by that, I mean it in the same sense
0.12%:  by that I mean in that it
0.16%:  by that I mean in that it was
0.12%:  by that, I mean that this is my experience
0.12%:  by that, I meant this entire
0.12%:  by that I mean "t
0.12%:  by that I mean in the sense wherein
0.12%:  yet, yet
0.12%:  by that I mean in the sense where my
0.12%:  by that I mean that this experience was in
0.12%:  by that I mean that answers
0.12%:  by that I mean, in the sense where if
0.12%:  by that I mean this met
0.12%:  that has been T
0.12%:  by that I mean, this is when we
0.12%:  by that I mean, the many
0.12%:  by that I mean my "
0.12%:  by that I mean in the sense that in
0.12%:  by that I mean, as in "
0.12%:  by that I mean "This was
0.12%:  by that, I mean in the "the
0.12%:  by that I mean that these were
0.12%:  by that I mean this, my
0.12%:  that is, in
0.12%:  yet, I maintain the answer
0.12%:  by that I mean, when we
0.12%:  by that, I mean this time we
0.12%:  by that I mean this experience was similar to the
0.12%:  by that, I mean "this experience was
0.12%:  yet, the name
0.12%:  by that I mean in the "mysteries are
0.12%:  by that, I mean in the sense "
0.12%: , by that I mean that this is
0.12%:  by that I mean that he wasn
0.12%:  by that I mean this is where we say
0.12%:  by that I mean that the answer is in
0.12%:  by that I mean, when it
0.12%:  by that I mean that a new
0.12%:  by that I mean, the series
0.12%:  by that I mean that in a
0.12%:  by that I mean, "This is where
0.12%:  by that I mean, "This was the
0.12%:  by that I mean that is where
0.12%:  by that I mean this means
0.12%:  by that I mean, this time there
0.13%:  by that I mean, this time there was
0.12%:  by that, I mean this isn
0.12%:  by that, I mean this entire essay
0.12%:  by that I mean "mysteries are
0.12%:  by that, I mean with this
0.12%:  by that I mean that yes, we
0.12%:  by that I mean, in a
0.25%:  by that I mean, in a sense
0.12%:  by that I mean this essay
0.12%:  by that I mean a series
0.12%:  by that I mean in the sense that we may
0.12%:  by that I mean, "This matter has
0.12%:  by that I mean mysteries in
0.12%:  by that I mean this internet
0.12%:  by that I mean as in "an
0.12%:  by that I mean in the "an
0.12%:  then, as the
0.12%:  by that I mean that this experience was,
0.12%:  by that I mean it was an experience with
0.12%:  by that I mean in the same way this entire
0.12%:  by that I mean that in the same
0.12%:  by that, I mean in the "this time
0.11%:  by that I mean this time there
0.14%:  by that I mean this time there was
0.11%:  by that, I mean that my answer
0.11%:  by that I mean "this was the
0.11%:  by that I mean that this experience was as
0.11%:  by that, I mean he went
0.11%:  by that I mean, this is my
0.11%:  by that I mean, this is the way
0.11%:  by that I mean this time when we
0.11%:  by that, I mean in that this
0.11%:  by that I mean that this means
0.15%:  by that I mean that this means we
0.11%:  by that I mean "this is what we
0.11%:  by that, I mean "time
0.11%:  by that I mean that this answer was
0.11%:  by that I mean it was easy
0.11%:  by that I means
0.11%: , by that I mean this
0.11%: , by that I mean this entire
0.11%:  by that, I mean when it
0.11%:  by that I mean, in the sense that a
0.11%:  by that I mean he was a
0.11%:  by that, I mean this experience is
0.11%:  by that I mean that this experience, in
0.11%:  by that I mean this matter has
0.11%:  by that I mean, this is where we start
0.11%:  by that I mean, in that we
0.11%:  by that, I mean this internet
0.11%:  that is in
0.13%:  that is in the
0.11%:  by that I mean, the next time he
0.11%:  by that I mean his name
0.13%:  by that I mean his name was
0.11%:  by that, I mean in the sense that "we
0.11%:  by that I mean this entire essay
0.11%:  by that I mean this is an experience that is
0.11%:  by that I mean "my
0.11%:  by that I mean that as in,
0.11%:  by that, I mean in a way
0.39%:  by that, I mean in a way that is
0.18%:  by that, I mean in a way that is neither
0.11%:  by that I mean that an
0.11%:  by that I meant we
0.11%:  by that I mean in the sense it
0.27%:  by that I mean in the sense it was
0.11%:  by that I mean with the answers
0.11%:  by that, I mean with a
0.11%:  by that I mean with this experience
0.11%:  by that I mean, this experience was similar to what
0.11%:  by that I mean in the same way that,
0.11%:  they say this isn
0.11%:  yet I maintain that he
0.11%:  yet I maintain that my
0.11%:  by that I mean, this is an experience that was
0.11%:  by that I mean, in a way
0.17%:  by that I mean, in a way that
0.11%:  by that I mean in the "This is
0.11%:  they say it
0.11%:  that is as
0.11%:  by that I mean that yes, it
0.11%:  by that I mean, this remains
0.11%:  by that I mean, in the same way a
0.11%:  by that I mean that it was an
0.25%:  by that I mean that it was an experience
0.11%:  by that I mean, within this
0.11%:  by that I mean in the same way "
0.11%:  by that I mean "mysteries"
0.11%:  by that, I mean that this experience remains
0.11%:  by that I mean in the "it
0.11%:  that says it
0.11%:  by that, I mean that my series
0.11%:  by that I mean, that this experience was
0.11%:  by that I mean he went away
0.11%:  by that I mean in the "this was an experience
0.11%:  by that I mean, within my
0.11%:  the star
0.11%:  by that I mean this is an experience we
0.11%:  by that I mean it was an experience we
0.11%:  by that, I mean this is yet
0.11%:  by that I mean that this experience, along
0.11%:  by that I mean in that the
0.11%:  by that, I mean in the "that
0.15%:  by that, I mean in the "that was
0.11%:  by that, I mean in the "This
0.11%:  that in
0.11%:  by that I mean it is either
0.11%:  yet, I maintain that it was
0.11%:  by that, I mean in that it
0.13%:  by that, I mean in that it was
0.11%:  by that, I mean that this experience was in
0.11%:  by that I mean, what the
0.11%:  by that I mean, the same
0.11%:  by that, I mean that the answers we
0.10%:  by that, I mean in the sense that we aren
0.10%:  by that I mean, in a way that is
0.10%:  by that I mean that what
0.10%:  by that, I mean that this experience is analog
0.10%:  by that, I mean in this series
0.10%:  by that I mean this "wh
0.10%:  by that I mean, the answer remains "wh
0.10%:  by that I mean, "This time
0.10%:  by that, I mean mysteries that are
0.10%:  by that I mean, with that
0.10%:  by that I mean in the "that
0.18%:  by that I mean in the "that was
0.10%:  by that, I mean "this entire
0.10%:  by that, I mean that in the same way we
0.10%:  by that, I mean that the answer remains "
0.10%:  by that I mean this experience was a
0.10%:  by that, I mean my series
0.10%:  by that I mean, "time
0.10%:  by that, I mean in the "wh
0.10%:  by that, I mean that when we say
0.10%:  by that, I mean "set
0.10%: , that is
0.13%: , that is the
0.10%:  by that I mean this remains
0.10%:  by that I mean that this was an experience,
0.10%:  by that I mean in the way that is
0.10%:  by that I mean, "with
0.10%:  yet, the best
0.34%:  yet, the best remains
0.10%:  by that I mean "this is where
0.10%:  by that I mean that the answer is,
0.10%:  by that I mean the answer remains "
0.10%:  by that I mean in the sense that, were
0.10%:  by that, I mean that yes
0.10%:  by that I mean it was an experience,
0.10%:  by that, I mean with the same sense
0.10%:  by that I mean this is the name
0.10%:  by that I mean, this is what we refer
0.10%:  I, the
0.10%:  hey, he
0.10%:  by that I mean, "the myster
0.10%:  by that I mean, this is an experience that we
0.10%:  by that I mean that in the same way we
0.10%:  by that I mean that he was a
0.10%:  by that, I mean an answer
0.10%:  by that I mean this extra
0.60%:  by that I mean this extra special
0.15%:  by that I mean this extra special "wh
0.10%:  by that, I mean that this experience was as
0.10%:  by that I mean that yes, there is
0.10%:  yet, I maintain that it is
0.10%:  by that I mean with the "
0.10%: , by that I mean that this experience
0.10%:  these aren
0.10%:  by that I mean this experience was similar to when
0.10%:  by that I mean this extra special "where
0.10%:  by that I mean with an
0.10%:  by that I mean the sense
0.10%:  by that I mean in this sense, where
0.10%:  that has been "the
0.10%:  by that I mean, this is the time
0.10%:  that is, as
0.22%:  that is, as they say in
0.10%:  these are the best
0.10%:  that, is
0.10%:  by that I mean in this entire
0.10%:  by that I mean, these
0.12%:  by that I mean, these are
0.10%: , by that I mean that the
0.10%:  then they say I
0.10%:  by that I mean, this time when
0.10%:  by that I mean, "this time
0.10%:  by that, I mean these are
0.10%:  hey, I bet
0.10%:  by that I mean, what was
0.10%:  by that I mean, what was the
0.10%:  by that, I mean this is an
0.19%:  by that, I mean this is an experience
0.34%:  by that, I mean this is an experience that
0.12%:  by that, I mean this is an experience that is
0.10%:  by that I mean, any
0.10%:  by that, I mean this new
0.10%:  by that I meant "s
0.10%:  by that, I mean in this entire
0.10%:  by that I mean, "this experience was
0.10%:  by that, I mean it in the "this
0.10%:  by that I mean, this was the answer
0.10%:  by that, I mean in the sense in
0.10%:  by that, I mean "this is what
0.10%:  by that I mean that is a
0.10%: , by that I mean that we
0.10%:  by that, I mean it is the
0.10%:  the street
0.10%:  by that I mean that the answer we
0.10%:  by that, I mean in the "an
0.10%:  by that I mean, the answer is "wh
0.10%:  by that I mean he has
0.10%:  by that I mean "That was
0.10%:  by that, I mean any
0.10%:  by that I mean this is when
0.10%:  by that I mean, this is where it
0.10%:  by that I mean as in the
0.10%:  yet, the "
0.10%:  by that I mean, many
0.10%:  by that I mean, with a
0.10%:  by that I mean, this was an experience we
0.10%:  by that I mean in the sense that, yes
0.10%:  by that, I mean that we went
0.10%:  that has been "T
0.10%:  by that I mean, this means we
0.10%:  by that, I mean the "this
0.10%:  by that I mean, this time it
0.13%:  by that I mean, this time it was
0.10%:  yet, I maintain that the name
0.10%:  by that I mean "This is a
0.10%:  by that I mean, this was an experience that is
0.10%:  by that, I mean this time there
0.09%:  by that, I mean that answers
0.09%:  by that, I mean in the same sense that we
0.09%:  by that I mean in the "it was
0.09%:  by that I mean, this means there
0.09%:  by that I mean this entire essay,
0.09%:  by that I mean the same as
0.14%:  by that I mean the same as when
0.09%:  by that I mean, with the same sense
0.09%:  yet he
0.09%:  that is the rest
0.09%:  by that I mean this is neither
0.09%:  by that, I meant the "
0.09%:  by that I mean many
0.09%:  by that, I mean this time there was
0.09%: , by that I meant
0.09%:  by that, I mean "with the
0.09%:  then, they
0.09%:  by that I mean, this remains the
0.09%:  by that I mean this, the
0.09%:  by that I mean in the sense that was
0.09%:  by that I mean this experience with
0.09%:  by that I mean, this experience is analog
0.09%:  by that, I mean this time it
0.13%:  by that, I mean this time it was
0.09%:  by that I mean, in the same way it
0.09%:  by that, I mean the answer was
0.09%:  by that, I mean it went
0.09%:  by that I mean in the "mysteries"
0.09%:  then, they say
0.09%:  by that I mean, this experience is similar
0.10%:  by that I mean, this experience is similar to what
0.09%:  that, is that
0.09%:  by that, I mean "m
0.72%:  by that, I mean "mysteries
0.23%:  by that, I mean "mysteries that
0.32%:  by that, I mean "mysteries that were
0.09%:  by that I mean, this matter has
0.09%:  by that I mean, this experience was a
0.09%:  by that I mean, "we
0.09%:  by that I mean that mysteries in
0.09%:  by that I mean within this met
0.09%:  by that I meant the "wh
0.09%:  by that I mean the answer was "
0.09%:  by that I mean that yes, there was
0.09%:  by that I mean it was "
0.09%:  yet that
0.09%:  by that I mean it is neither
0.09%:  by that I mean "in this
0.09%:  by that I mean within this series
0.09%:  by that I mean, in the same way that "
0.09%:  by that, I mean in the sense where it was a
0.09%:  by that, I mean in the way that is
0.09%:  by that I mean, in the same way as the
0.11%:  by that I mean, in the same way as the first
0.09%:  by that, I mean in the same way that if
0.09%:  by that, I mean that the answer is in
0.09%:  by that, I mean in the same way as "
0.09%:  by that I mean this is where my
