YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
100.00%: 
21.09%: UN
19.94%:  YOU
0.17%:  YOU ARE LESS OF AN
0.17%:  YOU ARE AN IDIOT AND I
0.17%:  SURE ARE
0.17%:  YOU ARE THE PRO
0.17%:  WHAT IS YOUR PLAN FOR AN
0.17%:  WHAT IF YOU ARE NO
0.17%:  THERE WAS NO NEED FOR A
0.17%:  WHAT DO YOU DO AF
0.17%:  YOUR PARE
0.45%:  YOUR PARENTS W
0.17%:  YOUR PLAN IS TO DIE AS AN
0.17%:  WHAT ARE YOUR SE
0.17%:  WE SHOULD NOT
0.17%:  ONLY ONE OF US IS TR
0.17%:  WHAT DO I
0.17%:  WHAT DID YOU RE
0.17%:  NOW YOU ARE OLDER AND IT
0.17%:  YOU ARE W
0.17%:  HARD TO RES
0.17%:  WHAT YOU SA
0.16%:  ONLY ONE OF US HAS E
0.16%:  WHERE ARE YOU P
0.16%:  NOW YOU ARE INSPI
0.45%:  NOW YOU ARE INSPIRED
0.17%:  NOW YOU ARE INSPIRED TO DO
0.16%:  YOU ARE NOT SO
0.16%:  YOU ARE TRAP
0.77%:  YOU ARE TRAPPED IN AN
0.65%:  YOU ARE TRAPPED IN A L
0.38%:  YOU ARE TRAPPED IN A LO
0.28%:  YOU ARE TRAPPED IN A S
0.37%:  YOU ARE TRAPPED IN A SENSE
0.22%:  YOU ARE TRAPPED IN A NE
0.22%:  YOU ARE TRAPPED IN A D
0.22%:  YOU ARE TRAPPED IN A W
0.19%:  YOU ARE TRAPPED IN A SENSE OF S
0.18%:  YOU ARE TRAPPED IN A N
0.16%:  WHAT IF YOU ARE L
0.16%:  YOU ARE AN OLDER AND
0.16%:  WE SHOULD TRA
0.16%:  WHAT IS YOUR PROFESSION P
0.16%:  NOW YOU ARE OLDER AND I
0.16%:  WHAT IS YOUR PROFESSION PLAN?
0.16%:  YOU ARE PRA
0.16%:  YOU ARE A STAND
0.16%:  YOU ARE ONE OF THOSE SAD
0.16%:  YOUR POINT IS WH
0.16%:  WHEN YOU ARE OLDER AND I ST
0.16%:  WHEN YOU ARE AN OLD D
0.16%:  SAID THE DINOSAUR E
0.16%:  IN OTHER WORDS YOU AL
0.16%:  YOU SAID THE
0.16%:  WE ARE SET
0.16%:  YOU ARE THE ONE D
0.16%:  SAID THE O
0.91%:  SAID THE OLDER YOU
0.26%:  SAID THE OLDER ONE
0.18%:  SAID THE OLDER PER
0.35%:  SAID THE OLDER PERSON YOU
0.28%:  SAID THE OLDER PERSON IN
0.23%:  SAID THE OLDER PERSON W
0.16%:  THEN YOU DIE AND ARE
0.16%:  YOU DID NOT RE
0.16%:  YOU ALSO
0.16%:  DID YOUR PARENTS W
0.16%:  WHAT YOU ARE SA
0.16%:  YOU ARE O
2.50%:  YOU ARE OLDER NOW AND
1.06%:  YOU ARE OLDER AND
0.77%:  YOU ARE OLDER TH
0.90%:  YOU ARE OLDER THAN I
2.10%:  YOU ARE OLDER THAN I EXPECT
0.76%:  YOU ARE OLDER THAN I EXPECTED?
0.53%:  YOU ARE OLDER THEN
0.51%:  YOU ARE OLDER NOW AND ST
0.44%:  YOU ARE OLDER NOW?
0.42%:  YOU ARE OLDER NOW AND THIS
0.31%:  YOU ARE OLDER AND ST
0.23%:  YOU ARE OLDER NOW AND I
0.23%:  YOU ARE OLDER NOW TH
0.30%:  YOU ARE OLDER NOW THEN
0.18%:  YOU ARE OLDER NOW AND IT
0.16%:  FAR YOU ARE ST
0.16%:  WHAT IF YOU ARE OLDER? NO ONE IS
0.16%:  SAYS THE DINOSAUR N
0.16%:  WHEN YOU ARE OLDER AND SE
0.16%:  WHAT ARE YOU SP
0.16%:  YOU ARE A L
0.16%:  SAYS THE DINOSAUR F
0.16%:  YOU ARE AN EN
0.16%:  YOUR POINT IS WHEN
0.16%:  SAID THE DINOSAUR IN A
0.16%:  YOUR PLAN IS TO END
0.16%:  YOUR PLAN IS TO SPEND O
0.16%:  YOU ARE TH
0.16%:  YOU ARE AN IDIOT?
0.16%:  YOU ARE A RE
0.15%:  WE SHOULD NE
0.15%:  WE SHOULD DO
0.15%:  YOU ARE HAP
0.25%:  YOU ARE HAPPIEST
0.15%:  YOU DO W
0.15%:  YOU ARE ALSO
0.15%:  YOU ARE A SEL
0.36%:  YOU ARE A SELFISH PER
1.03%:  YOU ARE A SELFISH PERSON W
0.43%:  YOU ARE A SELFISH PERSON AND
0.24%:  YOU ARE A SELFISH PERSON?
0.19%:  YOU ARE A SELFISH PERSON AND I
0.18%:  YOU ARE A SELFISH AND
0.15%:  YOUR PLAN IS TO DIE ON
0.15%:  YOU ARE E
0.15%:  THE ON
0.51%:  THE ONLY DI
0.20%:  THE ONLY RE
0.35%:  THE ONLY REASON I
0.18%:  THE ONLY REASON WE
0.15%:  DO YOU SE
0.16%:  DO YOU SEE WHERE
0.15%:  WHAT YOUR
0.15%:  YOU DID NOT LEARN WH
0.15%:  WHAT DO YOU PROPOSE I
0.15%:  YOUR PLAN IS TO DIE A S
0.15%:  YOU ARE EN
0.15%:  YOU DID LEARN A FE
0.15%:  YOU DID NOT HE
0.31%:  YOU DID NOT HEAR A
0.15%:  NOW YOU ARE SPE
0.15%:  YOU ARE ONE OF THOSE PARE
0.15%:  WHAT IF YOU ARE OLDER? D
0.15%:  RE
0.15%:  WHAT DO YOU PRA
0.15%: UT
0.15%:  YOUR PLAN IS TO W
0.15%:  ANY
0.15%:  NOW YOU ARE L
0.15%:  WHEN YOU ARE AN OLDER STOP
0.15%:  YOU ARE AN OLD PER
0.50%:  YOU ARE AN OLD PERSON WITH
0.15%:  WHAT IS YOUR S
0.15%: ON YOU ARE NOT
0.15%:  ONLY ONE OF US HAS W
0.15%:  WHEN YOU ARE OLDER AND SO
0.15%: ON THIS
0.15%:  PROFOUND AND Y
0.25%:  PROFOUND AND YET SO WR
0.24%:  PROFOUND AND YET SO S
0.15%:  PREPARE TO LO
0.15%:  YOU ARE NOW A
0.15%:  THERE RE
0.15%:  WHERE ARE YOU NO
0.15%:  TAL
0.15%:  SAYS THE DINOSAUR EXPECT
0.15%:  YOU SAID WH
0.28%:  YOU SAID WHEN
0.15%:  WHAT DO YOU DO A
0.15%:  THEREFORE YOU S
0.15%:  WHAT ARE YOUR SPE
0.15%:  YOU ARE INTER
0.15%:  YOU ARE OLDER THEN?
0.15%:  DID YOUR PARENTS L
0.15%:  WHAT IS YOUR RES
0.80%:  WHAT IS YOUR RESPONSE?
0.15%:  YOUR LIFE IS A
0.15%:  SAYS THE L
0.15%:  PREPARE TO D
0.31%:  PREPARE TO DIE AL
2.06%:  PREPARE TO DIE ALONE AND
0.17%:  PREPARE TO DIE ALONE AND S
0.15%:  YOU PRO
0.15%:  YOU ARE OLDER THAN WE
0.15%:  YOU ARE AN ETERNAL S
0.15%:  DID YOU STOP S
0.15%:  WHAT ARE YOU PRO
0.20%:  WHAT ARE YOU PROPOS
0.15%:  IN OTHER WORDS YOU P
0.15%:  WHEN YOU ARE OLDER AND FAT
0.15%:  YOU SAID E
0.22%:  YOU SAID EARLIER?
0.15%:  WHERE DO YOU STOP
0.15%:  WHILE
0.74%:  WHILE YOU ARE ST
0.51%:  WHILE YOU ARE AT
0.24%:  WHILE YOU ARE STAND
0.16%:  WHILE YOU ARE O
0.15%:  NOW YOU ARE DONE
0.15%:  WHAT IS YOUR PLAN FOR AD
0.14%:  YOU ARE ON
0.14%:  WHAT YOU ARE A
0.14%:  WE SHOULD P
0.14%:  LON
0.14%:  YOU ARE NOT P
0.31%:  YOU ARE NOT PLAN
0.14%:  YOU TA
0.14%:  WHAT IF YOU ARE RE
0.14%:  ONLY ONE OF US IS PREPARED TO DIE H
0.14%:  TO
0.21%:  TO SPE
0.14%:  PREPARE TO DIE ALONE IN
0.14%:  YOU ARE NOT IN
0.14%:  ONLY ONE OF US IS DE
0.14%:  WHAT IF YOU DO
0.14%:  YOUR PARENTS D
0.14%:  YOUR PLAN IS NOT
0.14%:  WHEN I
0.14%:  NOW YOU ARE A S
0.14%:  YOU ARE NOT WR
0.14%:  WHAT IF YOU ARE OLDER? A
0.14%:  DID YOU F
0.14%:  SAYS THE DINOSAUR AD
0.14%:  NOW YOU ARE OLDER THAN I EXPECTED?
0.14%:  YOUR PARENTS N
0.14%:  IN OTHER WORDS IF
0.19%:  IN OTHER WORDS IF YOU D
0.14%:  WHAT IF YOU ARE SO
0.14%:  YOU ARE DEST
1.59%:  YOU ARE DESTINED FOR
0.66%:  YOU ARE DESTINED FOR A
0.20%:  YOU ARE DESTINED FOR S
0.14%:  SAYS THE DINOSAUR NO
0.14%:  THERE IS SO
0.14%:  ONLY ONE OF US HAS ST
0.14%:  SAID THE DINOSAUR N
0.14%:  WHERE DO YOU STAND ON S
0.14%:  WHAT DID YOU LEARN AS
0.14%:  SAID THE DINOSAUR L
0.14%:  HAS
0.14%:  YOU ARE OLDER NOW AND THIS IS A
0.14%:  I S
0.38%:  I SHOULD EXPECT
0.37%:  I SHOULD PRO
0.32%:  I SHOULD NOT
0.22%:  I SHOULD ST
0.22%:  I SHOULDN
0.20%:  I SHOULD NOT EXPECT
0.19%:  I SHOULD NOT EXPECT ANY
0.15%:  I SHOULD P
0.14%:  SOON?
0.14%:  E
0.14%:  ONLY ONE OF US HAS TO WA
0.14%:  SAYS THE DINOSAUR PRE
0.14%:  YOU DID LEARN THE
0.14%:  WHAT ARE YOU PRE
0.14%:  PREPARE TO DIE ALONE AND U
0.14%:  ONLY ONE OF US WAS R
0.14%:  NOW YOU ARE AN OLD T
0.14%:  YOUR POINT W
0.14%:  YOU ARE OLDER AND NO
0.14%:  WHAT IS YOUR ONE
0.14%:  HAPPY TO
0.14%:  YOU SEE?
0.14%:  YOU ARE NOT READ
0.14%:  I SHOULD EXPECT TO SEE A
0.14%:  WHERE DO YOU PLAN TO P
0.14%:  YOUR PLAN IS TO DEN
0.13%:  THERE IS NO W
0.45%:  THERE IS NO WAY FOR
0.13%:  YOU ARE PREP
0.13%:  ONLY ONE OF US HAS A P
0.13%:  SAID THE DINOSAUR P
0.13%:  ONLY ONE OF US HAS A D
0.13%:  SAID THE DINOSAUR LE
0.13%:  WHAT ARE YOUR A
0.13%:  YOU SAID ONE
0.13%:  NOW YOU ARE AN OLDER STOP
0.13%:  IF YOU W
0.52%:  IF YOU WERE
0.13%:  SAYS THE DINOSAUR FOR
0.13%:  SADLY
0.13%:  WHAT IF YOU ARE OLDER? E
0.13%:  YOU ARE TRAPPED IN A F
0.13%: ON YOU ARE O
1.53%: ON YOU ARE OLDER AND
0.31%: ON YOU ARE OLDER TH
0.32%: ON YOU ARE OLDER THAN I
0.30%: ON YOU ARE OLDER AND ST
0.28%: ON YOU ARE OLDER THAN I EXPECT
0.18%: ON YOU ARE OLDER AND THIS
0.16%: ON YOU ARE OLDER AND THE
0.15%: ON YOU ARE OLD AND
0.13%: ON YOU ARE OLDER THAN E
0.13%:  NOW YOU ARE PRE
0.13%:  WEIRD YOU
0.13%:  IN OTHER WORDS ONE
0.13%: OOO
0.13%:  WHAT IS YOUR PLAN? S
0.13%:  WHERE DO YOU S
0.13%:  YOU ARE OLDER THAN A
0.13%:  LOUD
0.13%:  DO YOU WANT AN
0.13%:  YOU ARE DESTINED FOR AN
0.13%:  WHEN YOU ARE OLDER AND O
0.13%:  YOU ARE AN AN
0.13%:  YOU F
0.13%:  DID YOU STOP P
0.13%:  YOU ARE ONE OF THOSE AD
0.13%:  THERE IS NO REAL PO
0.13%:  SAYS THE DINOSAUR RE
0.13%:  WHEN YOU ARE OLDER A
0.13%:  ONLY ONE OF US HAS A S
0.13%:  ONLY ONE OF US HAS P
0.13%:  WHEN YOU ARE AN OLD T
0.13%:  THEN YOU ARE A
0.13%:  PREPARE TO LOSE
0.13%:  WAS
0.13%:  SOUND THE ALAR
0.13%:  WHEN YOU ARE OLD AND I
0.13%:  NOW YOU ARE SO
0.13%:  YOU ARE A P
0.13%:  WHAT IS YOUR AN
0.13%:  I WON
0.13%:  YOU LE
0.72%:  YOU LEARNED TO
1.86%:  YOU LEARNED TO READ
0.73%:  YOU LEARNED TO SPE
0.47%:  YOU LEARNED TO READ?
0.34%:  YOU LEARNED SO
0.25%:  YOU LEARNED A
0.22%:  YOU LEARNED TO READ SO
0.18%:  YOU LEARN TO
0.16%:  YOU LEARNED THE
0.16%:  YOU LEARNED TO S
0.16%:  YOU LEARNED HO
1.28%:  YOU LEARNED HOW TO READ
1.26%:  YOU LEARNED HOW TO SPE
0.32%:  YOU LEARNED HOW TO READ?
0.19%:  YOU LEARNED HOW TO S
0.13%:  SAID THE DINOSAUR SO
0.13%:  ONLY ONE OF US IS T
0.13%:  WHAT IF YOU ARE AN E
0.13%:  I SHOULD S
0.13%:  YOU STOPPED L
0.13%:  SAID THE DINOSAUR PRO
0.13%:  YOUR PLAN IS TO DROP
0.13%:  WHEN YOU ARE OLDER STOP S
0.13%:  SAYS THE DINOSAUR POR
0.13%:  WHAT ARE YOU IN
0.13%:  SAYS THE DINOSAUR AND
0.13%:  YOU SAID IN
0.13%:  YOU ARE FINE WITH NE
0.13%:  YOU ARE TO
0.13%:  YOU LEARNED TO READ IN
0.13%: ON WE ARE
0.13%:  ONLY ONE OF US IS A RE
0.13%:  WHAT DOES YOUR F
0.13%:  WHAT IS YOUR AD
0.13%:  IN OTHER WORDS YOU SEE NO
0.13%:  WHAT ARE YOU SA
0.13%:  WE SHOULDN
0.13%:  YOU ARE NOW AN
0.30%:  YOU ARE NOW AN OLDER D
0.27%:  YOU ARE NOW AN OLDER T
0.13%:  PROFOUND AND SO
0.13%:  WHEN YOU ARE OLDER SO
0.13%:  YOU ARE A F
0.13%:  WHEN YOU D
0.13%:  YOU ARE A REALIST?
0.13%:  YOUR PLAN IS TO F
0.13%:  YOUR ON
0.13%:  YO
0.12%:  WHAT IF YOU ARE OLDER AND PO
0.12%:  THERE WAS NO PURPOSE
0.12%:  WHAT ARE YOUR DIN
0.12%:  WHEN YOU ARE OLDER IT SE
0.12%:  WE ARE AT
0.12%:  YOU ARE AN IDIOT FOR
0.12%:  WHEN YOU ARE OLDER?
0.12%:  WHEN YOU ARE OLD I
0.12%:  WHERE IS
0.23%:  WHERE IS YOUR
0.12%:  YOU ARE SE
0.12%:  WHAT ARE YOU DR
0.12%:  NE
2.21%:  NEITHER OF US ARE
0.64%:  NEITHER OF US IS
0.42%:  NEITHER OF US WINS
0.33%:  NEITHER OF US ARE S
0.26%:  NEITHER OF US IS RE
0.21%:  NEITHER OF US ARE DO
0.18%:  NEITHER OF US WAN
0.17%:  NEITHER OF US RE
0.16%:  NEITHER OF US ARE P
0.13%:  NEITHER OF US WINS?
0.13%:  NEITHER OF US WON
0.13%:  NEITHER OF US WO
0.13%:  NEITHER OF US ARE E
0.12%:  FAR YOU ARE ONE
0.12%:  YOU ARE SPE
0.12%:  WE SHOULD S
0.12%:  WHAT IF YOU ARE OLDER SOON
0.12%:  YOU ARE IN F
0.12%:  ONLY ONE OF US HERE
0.12%:  YOU ARE AN IDE
0.12%:  YOU ARE NOT ON
0.12%:  WHAT ARE YOU L
0.12%:  WHAT DID YOU REAL
0.12%:  WR
0.12%:  SORRY I
0.12%:  SAYS THE DINOSAUR WE
0.12%:  WHEN YOU ARE OLDER DOES ST
0.12%:  HERE WE
0.12%:  WHAT IS YOUR DE
0.12%:  YOU ARE DONE WITH D
0.12%:  YOU ARE WH
0.16%:  YOU ARE WHIST
0.12%:  YOU ARE A PROP
0.12%:  SAYS THE O
0.23%:  SAYS THE OLDER PER
0.39%:  SAYS THE OLDER PERSON W
0.30%:  SAYS THE OLDER PERSON IN
0.22%:  SAYS THE OLDER ONE
0.20%:  SAYS THE OLDER D
2.45%:  SAYS THE OLDER DINOSAUR IN
1.27%:  SAYS THE OLDER DINOSAUR W
0.24%:  SAYS THE OLDER DINOSAUR ON
0.20%:  SAYS THE OLDER DINOSAUR IN A
0.16%:  SAYS THE OLDER AND
0.15%:  SAYS THE OLDER DINOSAUR OF
0.12%:  N
0.12%:  SAYS THE DINOSAUR I
0.12%: ON YOU TO
0.12%:  YOU ARE LESS TH
0.16%:  YOU ARE LESS THAN ONE
0.12%:  PREDI
0.12%:  WE ARE ST
0.12%:  YOU LEARNED HOW TO READ SO
0.12%:  YOU ARE A STOP
0.12%:  YOU A
0.12%:  ARE WE ST
0.12%:  WHAT IS YOUR PLAN FOR DO
0.12%:  WHAT DO I DO NO
0.12%: ON YOU ARE OLDER THAN WE
0.12%:  THERE IS ONE
0.12%:  SAID THE DINOSAUR AF
0.12%:  NEITHER OF US E
0.12%:  THERE IS NO NE
0.17%:  THERE IS NO NEED FOR US
0.12%:  YOU WENT
0.12%:  WHAT IF YOU ARE OLDER? DOES
0.12%:  WHAT I S
0.14%:  WHAT I SAY IS PRO
0.12%:  YOUR PLAN IS TO DIE IN PE
0.12%:  LET US
0.12%:  WHEN YOU ARE OLDER AND PASS
0.12%:  EXPECT
0.31%:  EXPECTATION
1.33%:  EXPECTATIONS ARE
0.50%:  EXPECTATIONS ARE DI
0.20%:  EXPECTATIONS W
0.16%:  EXPECTATIONS ARE A
0.13%:  EXPECTATIONS WERE LO
0.13%:  EXPECTATIONS AND
0.12%:  EXPECTATIONS ARE LO
0.20%:  EXPECTATIONS ARE LOW FOR
0.12%:  EXPECTATIONS AND RE
0.12%:  WHAT IS YOUR PLAN ON
0.12%:  YOU WAN
0.12%:  YOU ARE WISH
0.12%:  SAYS THE DINOSAUR DE
0.12%:  YOU ARE A SELFISH D
0.12%:  NOW YOU REAL
0.12%:  PROUD
0.12%:  WHAT IF YOU ARE LE
0.40%:  WHAT IF YOU ARE LESSER
0.12%:  WHAT ARE YOUR PO
0.12%:  DID YOU W
0.12%:  I HE
0.30%:  I HEARD
0.23%:  I HEARD YOU
0.18%:  I HEAR YOU
0.28%:  I HEAR YOU ARE
0.18%:  I HEARD YOU ARE
0.12%:  NOW YOU ARE PRA
0.12%:  THERE ARE NO DO
0.93%:  THERE ARE NO DOWNSIDES?
0.12%:  WHAT IF YOU ARE OLDER I
0.12%:  ONLY ONE OF US SE
0.12%:  ONLY ONE OF US SEES
0.12%:  WHILE YOU ARE S
0.12%:  EXPECTATIONS ARE LOWER
0.12%:  I SHOULD RE
0.12%:  THERE IS NO WAY OF
0.12%:  ONLY ONE OF US HAS S
0.12%:  WHAT DOES YOUR D
0.11%:  DOES THIS
0.11%:  FAR YOUR ON
0.11%:  WHEN YOU ARE L
0.11%: ON YOU ARE OLDER AND IT
0.11%:  YOU ON
0.11%:  SOON YOU ARE
0.11%:  WHAT ARE YOUR FIN
0.11%:  YOU WANT AN
0.11%:  DID I
0.11%:  YOU ARE AN AR
0.11%:  YOU ARE A LITER
0.11%:  IN OTHER WORDS YOU LI
0.11%:  NOW YOU ARE AN E
0.11%:  YOU ARE A SENT
0.11%:  ONLY ONE OF US EXPECTS TO DIE S
0.11%:  ARE YOU P
0.11%:  ONLY ONE PER
0.11%:  DID YOUR PARENTS LE
0.11%:  YOU DID LEARN HO
0.11%:  THE PRO
0.11%:  WHEN YOU ARE A D
0.11%:  WHAT IF YOU ARE AN IN
0.11%:  HERE YOU
0.11%:  ONLY ONE OF US HAS TO DIE S
0.11%:  PREPARE TO DIE A
0.11%:  SAYS THE DINOSAUR LEAR
0.11%:  WHAT IS YOUR PLANS
0.11%:  NOW YOU ARE PRO
0.11%:  WHAT ARE YOU PO
0.11%:  YOU LEARNED HOW TO READ IN
0.11%:  YOU ARE HAPPIER NO
0.11%:  YOU HAD ONE
0.11%:  WE ARE DE
0.11%:  YOU P
0.31%:  YOU PLAN TO SP
0.27%:  YOU PLAN ON
0.16%:  YOU PLAN TO D
0.12%:  YOU PLAN ON ST
0.12%:  YOU PRA
0.11%:  YOU PLAN TO SPEND E
0.11%:  THERE WAS NO RE
0.17%:  THERE WAS NO REAL PO
0.16%:  THERE WAS NO REAS
0.20%:  THERE WAS NO REASON YOU
0.11%:  WHAT IS YOUR PLAN FOR ONE
0.11%:  SAYS THE OLDER DINOSAUR IN O
0.11%:  IN OTHER WORDS YOU A
0.11%:  ARE YOU RE
0.11%:  YOU ARE OLDER NOW THEN?
0.11%:  WHAT IF YOU ARE OLDER AS
0.11%:  DID YOU LE
0.15%:  DID YOU LEARN SO
0.14%:  DID YOU LEARN A
0.14%:  DID YOU LEARN TO
0.11%:  YOU ARE A H
0.11%:  ONLY ONE OF US HAS DE
0.11%:  YOU SAID WHILE A
0.11%:  WE SHOULD RE
0.11%:  WHAT IS YOUR PROFESSION AL
0.11%:  IF YOU ARE O
2.16%:  IF YOU ARE OLDER THAN
1.28%:  IF YOU ARE OLDER AND
0.56%:  IF YOU ARE OLDER THAN I
0.53%:  IF YOU ARE OLDER AND I
0.47%:  IF YOU ARE OLDER THEN I
0.27%:  IF YOU ARE OLDER AND ST
0.16%:  IF YOU ARE OLDER WH
0.14%:  IF YOU ARE OLDER AND NOT
0.13%:  IF YOU ARE OLDER NO
0.11%:  IF YOU ARE OLDER THEN WE
0.11%:  IF YOU ARE OLDER AND W
0.11%:  WHAT ARE YOUR PLANS D
0.11%:  THERE ARE NO D
0.11%:  YOU ARE DONE T
0.11%:  ONLY ONE OF US HAS TO RE
0.11%:  DO YOU SEE WH
0.11%:  YOUR PARENTS WON
0.11%:  YOU ARE IN A
0.11%:  IF YOU ARE OLDER ONE
0.11%:  SAYS T
0.11%:  WHEN YOU STAND
0.11%:  NOW YOU SE
0.11%:  YOU LEARNED TO READ WH
0.11%:  SAYS THE DINOSAUR WEAR
0.11%:  ARE YOU STOP
0.11%:  YOU ARE LO
0.11%:  SAID THE DINOSAUR ONE
0.11%:  HAPPY ARE
0.11%:  SAID THE S
0.11%:  ONLY ONE OF US HAS TO DIE?
0.11%:  I WAS
0.11%:  WHAT IF YOU ARE A PRO
0.11%:  WHEN YOU ARE OLD AND STOPP
0.11%:  WHAT DO YOU FE
0.11%:  WHAT DO YOU FEEL IS
0.11%:  EXPECTATIONS ARE UN
0.11%:  YOU SAID LAST N
0.11%:  SAID THE DINOSAUR RE
0.11%:  WHEN YOU DIE AND
0.11%:  YOU ARE OLDER NOW AND THE
0.11%:  WHAT YOU ARE SAID IS
0.11%:  YOU ARE TRAPPED IN A H
0.11%:  ONLY ONE OF US WIS
0.36%:  ONLY ONE OF US WISHES TO
0.11%:  YOU ARE AN IDIOT W
0.11%:  NEITHER OF US ARE SAY
0.11%:  YOU LIE
0.11%:  YOUR LIFE IS ONE WHERE
0.11%:  EXPECTATIONS ARE LOW FOR YOU AND
0.11%:  WHEN YOU ARE OLDER AND I S
0.11%:  THEREFORE YOU W
0.11%:  IT W
0.49%:  IT WOULD AP
0.29%:  IT WOULD APPEAR AS
0.19%:  IT WOULD APPEAR O
0.14%:  IT WOULD APPEAR I
0.11%:  WHILE YOU ARE DO
0.11%:  ONLY ONE OF US IS THE
0.11%:  IF YOU ARE OLDER THAN A
0.11%:  WHAT IS YOUR PROFESSION DIN
0.11%:  ONLY ONE OF US IS SPE
0.11%:  THEY
0.11%:  LETS
0.11%:  WHEN YOU ARE OLDER IN
0.11%:  WHERE DO YOU EXPECT
0.11%:  EXPECTATIONS FOR
0.15%:  EXPECTATIONS FOR YOUR
0.18%:  EXPECTATIONS FOR YOURSEL
0.11%:  THERE IS NO REASON I
0.11%:  WHAT I SAY IS FALSE
0.11%:  YOU ARE AN OLDER W
0.11%:  AS
0.11%:  WHEN YOU ARE OLDER S
0.11%:  WHAT IS YOUR A
0.11%:  SAYS THE DINOSAUR PER
0.11%:  WHAT IS YOUR PLAN FOR AS
0.11%:  IN OTHER WORDS YOU END
0.11%:  NEITHER OF US ARE LI
0.10%:  WHAT IF YOU ARE AN OLD PER
0.16%:  WHAT IF YOU ARE AN OLD PERSON?
0.10%:  IN OTHER WORDS YOU EN
0.10%:  FAR YOU ARE DO
0.10%:  WHOSE
0.10%:  SAID THE DINOSAUR ON I
0.10%:  WHEN YOU ARE NOT
0.10%:  ONLY ONE OF US IS PREPARED TO DIE A H
0.10%:  YOU ARE TRAPPED IN A FO
0.10%:  DO YOU ST
0.10%:  IN OTHER WORDS A
0.10%:  THERE YOU W
0.10%:  ONLY ONE OF US HAS WAST
0.10%:  WHAT IS YOUR PROFESSION? P
0.10%:  WHAT DID YOU F
0.10%:  YOU ARE OLDER NOW AND TH
0.10%:  SAID THE DINOSAURS OF P
0.10%:  ONLY ONE OF US SEES THE
0.10%:  WHEN YOU ARE OLDER DOES NOT
0.10%:  YOU ARE AN OLDER ST
0.10%:  WHAT IS YOUR PLAN A
0.10%:  ONLY ONE D
0.10%:  YOUR POINT IS D
0.10%:  HARDLY
0.10%:  SAY THE
0.10%:  SAYS THE DINOSAUR IN O
0.11%:  SAYS THE DINOSAUR IN OLD PE
0.10%:  YOU ARE TRAPPED INS
0.17%:  YOU ARE TRAPPED INSIDE AN
0.10%:  WE ARE IN A
0.10%:  ARE WE U
0.92%:  ARE WE UNDERSTO
0.10%:  YOU ARE A LIF
0.10%:  NOW YOU ARE SET ON
0.10%:  NOW YOU ARE TE
0.10%:  THEN YOU AND
0.14%:  THEN YOU AND I ARE
0.10%:  WHAT IS YOUR PER
0.21%:  WHAT IS YOUR PERSON
0.11%:  WHAT IS YOUR PERSONAL DEF
0.10%:  WHAT IS YOUR PLAN FOR DIS
0.10%:  PREPARE TO DIE AN
0.10%:  NOW YOU ARE OLD AND
0.10%:  WHAT IF YOU ARE ALSO
0.10%:  IN OTHER WORDS YOU NEED A
0.10%:  YOUR PLAN IS TO DIE A H
0.10%:  WHAT IS YOUR PROFESSION? D
0.10%:  YOU ARE SET ON S
0.10%:  WHAT IF YOU END
0.10%:  IF YOU WERE AN
0.10%:  SAYS THE OLDER DINOSAUR I
0.10%:  ONLY ONE OF US IS EXPECTED TO RE
0.10%:  YOU ARE A PRET
0.10%:  YOU PLAN TO S
0.10%:  WHAT IS YOUR PROFESSION? AND
0.10%:  WHAT ARE YOU AND
0.10%:  YOU EXPECT TO L
0.10%:  IF YOU ARE OLDER THEN I W
0.10%:  YOU STOPPED D
0.10%:  THERE IS NO REAL W
0.10%:  STUP
0.10%:  WHAT IF YOU ARE NE
0.10%:  ONLY ONE OF US IS EXPECTED TO A
0.10%:  WHERE ARE YOU T
0.10%:  DIST
0.10%:  YOU LEARNED ONE
0.10%:  NEITHER OF US ARE L
0.10%:  WHAT DID YOU LEARN IN P
0.32%:  WHAT DID YOU LEARN IN PRES
0.10%:  YOU ARE THE ONES
0.10%:  WHERE DO YOU EXPECT TO S
0.10%:  WHAT YOU D
0.10%:  YOU DID NOT HEAR A S
0.10%:  YOU ARE AN OLD PERSON W
0.10%:  YOU WERE A
0.10%:  WHEN YOU ARE S
0.10%:  YOU WERE R
0.10%:  YOU ARE A SAD
0.10%:  NOW YOU D
0.10%:  YOUR PARENTS S
0.10%:  WHERE DO YOU PLAN TO DO
0.10%:  ONLY ONE OF US HAS STOP
0.10%:  ONLY ONE OF US IS A D
0.10%:  YOU ARE AN ENTI
0.10%:  WHEN YOU ARE OLDER I EXPECT TO F
0.10%:  SAYS THE DINOSAUR NE
0.10%:  HERE IS YOUR
0.10%:  YOU ARE TRAPPED IN A HO
0.10%:  YOU ARE TRAPPED INSIDE OF
0.10%:  EXPECTATIONS ARE AL
0.10%:  YOU ARE AN ASS
0.10%:  THERE IS NO PURPOSE
0.10%:  HELP YOUR
0.10%:  ARE YOU STO
0.10%:  FUN
0.10%:  WHEN YOU ARE RE
0.10%:  NOW YOU ARE DE
0.10%:  WHAT IF YOU LO
0.10%:  THERE IS NO DI
0.10%:  WHAT IS YOUR PLAN FOR A S
0.10%:  YOU ARE LESS OF AN AD
0.10%:  YOU ARE AN ETERNAL FO
