I'M SORRY BUT I AM BUSTING YOU DOWN TO JOKE PRESCHOOL
100.00%: 
35.58%:  YOU
13.09%:  I'M SORRY BUT I AM SENDING YOU OUT BE
12.98%:  I'M SORRY BUT YOU NEED TO GO BACK TO JUNIOR P
12.94%:  I'M SORRY BUT I AM SENDING YOU TO PORK
12.90%:  I'M SORRY BUT I AM SENDING YOU TO HEL
12.80%:  I'M SORRY BUT I AM SENDING YOU TO POST
12.77%:  I'M SORRY BUT YOU NEED TO GO BACK TO OR
12.69%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL TO WR
12.69%:  I'M SORRY BUT I AM SENDING YOU TO JOKER SCHOOL P
12.68%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL OUT
12.60%:  I'M SORRY BUT I AM SENDING YOU TO THE PL
12.59%:  I'M SORRY BUT YOU ARE NO L
12.52%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SH
12.49%:  I'M SORRY BUT I AM SENDING YOU TO JOKE U
12.49%:  I'M SORRY BUT I AM SENDING YOU TO THE W
12.48%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SHOOT
12.41%:  I'M SORRY BUT I AM SENDING YOU TO THE POOL RO
12.40%:  I'M SORRY BUT YOU GET
12.29%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL W
12.51%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL WORK
12.27%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW IN
12.20%:  I'M SORRY BUT YOU NEED TO GO BACK T
12.16%:  I'M SORRY BUT I AM SENDING YOU TO ROB
12.14%:  I'M SORRY BUT I AM SENDING YOU P
12.11%:  I'M SORRY BUT YOU WENT
18.25%:  I'M SORRY BUT YOU WENT TO JO
3840.22%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND
587.15%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I
249.05%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL SO
227.02%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON
193.57%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN
148.09%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND G
129.22%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I G
58.55%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND S
55.55%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND B
47.29%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL A
41.09%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL U
40.18%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN OR
36.86%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AS
34.67%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I S
34.04%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON A
30.69%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND SU
27.39%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND GR
23.32%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN A
22.74%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND SO
22.29%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND PRO
21.80%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND P
21.06%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL SO I
18.37%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND M
17.51%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND SPO
14.70%:  I'M SORRY BUT YOU WENT TO JOKES S
82.54%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL AND I
29.77%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL ON
26.27%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL IN
24.22%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL AND G
19.19%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL AND I G
13.90%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL D
32.02%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL DURING A
20.00%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL DURING S
13.47%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL UN
12.62%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I B
12.45%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I GR
12.37%:  I'M SORRY BUT YOU WENT TOO
12.28%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL A MON
12.10%:  I'M SORRY BUT THIS ISN
12.09%:  I'M SORRY BUT YOUR JOKE SCHOOL G
12.06%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND R
11.99%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SPO
11.96%:  I'M SORRY BUT I AM SENDING YOU TO RO
24.55%:  I'M SORRY BUT I AM SENDING YOU TO ROCKET
11.95%:  I'M SORRY BUT I AM SENDING YOU OUT THE
11.89%:  I'M SORRY BUT I AM SENDING B
86.77%:  I'M SORRY BUT I AM SENDING BOTH YOU
11.81%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SHORT
11.81%:  I'M SORRY BUT I AM SENDING YOU UP TO JO
20.83%:  I'M SORRY BUT I AM SENDING YOU UP TO JOKE COL
18.17%:  I'M SORRY BUT I AM SENDING YOU UP TO JOKE SCHOOL TO
16.91%:  I'M SORRY BUT I AM SENDING YOU UP TO JOKE SCHOOL T
11.76%:  I'M SORRY BUT I AM SENDING YOU TO SECUR
11.75%:  I'M SORRY BUT I AM SENDING YOU TO POWER
11.74%:  I'M SORRY BUT THIS JOKE IS NOT
11.66%:  I'M SORRY BUT YOU ARE THE MOST INSPI
11.66%:  I'M SORRY BUT YOUR JOKE SCHOOL IS IN
11.65%:  I'M SORRY BUT YOU ARE DOING J
11.61%:  I'M SORRY BUT THIS IS NOT A JOKE YOU
11.60%:  I'M SORRY BUT YOU NEED TO GO BACK THRO
11.60%:  I'M SORRY BUT YOUR JOKE SCHOOL EN
11.58%:  I'M SORRY BUT YOU NEED TO GO TO S
13.55%:  I'M SORRY BUT YOU NEED TO GO TO SCHOOL IN
11.53%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOO
11.53%:  I'M SORRY BUT YOU NEED TO GO BACK INTO HO
11.52%:  I'M SORRY BUT I AM GO
11.51%:  I'M SORRY BUT I AM SENDING YOU UP TO JOKE SCHOOL 
11.51%:  I'M SORRY BUT I AM SENDING YOU TO JOKER P
11.49%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TE
11.47%:  I'M SORRY BUT YOU ARE THE MOST P
11.47%:  I'M SORRY BUT I AM SENDING YOU TO THROW
11.47%:  I'M SORRY BUT I AM SENDING YOU TO POOL
11.47%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND SUR
11.45%:  I'M SORRY BUT I AM SENDING YOU TO JOKES LO
11.40%:  I'M SORRY BUT THAT JOKE SU
11.35%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW A
11.32%:  I'M SORRY BUT I AM SENDING YOU OUT B
11.32%:  I'M SORRY BUT YOUR JOKE SCHOOL SEAT
11.28%:  I'M SORRY BUT I D
11.27%:  I'M SORRY BUT I AM RET
11.25%:  I'M SORRY BUT THIS IS NOT JO
11.25%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO J
11.24%:  I'M SORRY BUT I AM SENDING YOU TO THE SLOW
11.23%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL BUT
11.23%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOT A
11.16%:  I'M SORRY BUT I AM SENDING YOU TO HE
11.13%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL BUT R
11.12%:  I'M SORRY BUT YOUR JOKE SCHOOL IS A
11.09%:  I'M SORRY BUT YOU ARE NOT IN
73.84%:  I'M SORRY BUT YOU ARE NOT IN JOKES SCHOOL BUT
11.08%:  I'M SORRY BUT YOU CAN GO
13.57%:  I'M SORRY BUT YOU CAN GO HO
21.86%:  I'M SORRY BUT YOU CAN GO HOME NOW BE
11.06%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL PR
11.01%:  I'M SORRY BUT I AM SENDING YOU OUT TO P
10.98%:  I'M SORRY BUT YOUR JOKE SCHOOL DE
10.98%:  I'M SORRY BUT I AM SENDING YOU TO THE JO
10.98%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TW
10.96%:  I'M SORRY BUT I AM SENDING YOU TO RET
10.94%:  I'M SORRY BUT I AM SENDING YOU TO JOKES TOOL
10.92%:  I'M SORRY BUT I AM SENDING YOU TO SU
10.90%:  I'M SORRY BUT YOU ARE H
10.89%:  I'M SORRY BUT I AM SENDING YOU TO JOKES COLO
10.87%:  I'M SORRY BUT YOU ARE NOW IN
10.85%:  I'M SORRY BUT I AM SENDING YOUR CL
10.83%:  I'M SORRY BUT I AM SENDING YOU TO OUT
10.80%:  I'M SORRY BUT YOU NEED TO GO BACK TO NORM
10.69%:  I'M SORRY BUT I AM SENDING YOU TO THE LOCK UP
10.69%:  I'M SORRY BUT YOU NEED TO GO TO SCHOOL A
10.66%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NO MO
10.63%:  I'M SORRY BUT YOUR JOKE WAS NOT THE
10.60%:  I'M SORRY BUT I AM SENT
10.60%:  I'M SORRY BUT I AM SENDING YOU TO BET
10.53%:  I'M SORRY BUT YOUR JOKE SCHOOL IS ON
10.49%:  I'M SORRY BUT YOU NEED TO GO TO JAIL S
10.49%:  I'M SORRY BUT I AM RE
10.46%:  I'M SORRY BUT I AM SENDING YOU TO THE CORPUS
10.43%:  I'M SORRY BUT YOU NEED TO GO BACK TO MIN
10.40%:  I'M SORRY BUT I AM SENDING YOU TO BOT
10.40%:  I'M SORRY BUT I AM SENDING YOU TO THROW UP
10.35%:  I'M SORRY BUT I AM SENDING YOU PER
10.34%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL U
10.33%:  I'M SORRY BUT YOU NEED TO GO BACK TO HOW
10.29%:  I'M SORRY BUT I AM SENDING YOU TO JOKER SCHOOL TWO
10.27%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO P
10.26%:  I'M SORRY BUT I AM SENDING YOU UP TO JOKE SCHOOL R
10.26%:  I'M SORRY BUT THE
10.25%:  I'M SORRY BUT WE
10.23%:  I'M SORRY BUT I AM SENDING YOU TO RULE
10.19%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND BO
10.16%:  I'M SORRY BUT YOU ARE THE MOST D
10.16%:  I'M SORRY BUT I AM SENDING YOU TO JOKE B
10.15%:  I'M SORRY BUT YOUR JOKE MA
10.11%:  I'M SORRY BUT YOU ARE THE MOST DIS
10.08%:  I'M SORRY BUT YOUR JOKE SCHOOL S
10.08%:  I'M SORRY BUT YOU ARE LE
10.07%:  I'M SORRY BUT I AM SENDING YOU TO O
10.07%:  I'M SORRY BUT I AM SENDING YOU TO BUS
10.05%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL S
10.00%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SUB
9.91%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SPORT
9.88%:  I'M SORRY BUT I AM SENDING YOU TO JOKES CHOL
9.88%:  I'M SORRY BUT I AM SENDING YOU TO SH
13.29%:  I'M SORRY BUT I AM SENDING YOU TO SHORT
9.85%:  I'M SORRY BUT I AM SENDING YOU BOTH TO JOKER
9.85%:  I'M SORRY BUT YOUR JOKE WAS NOT GO
9.85%:  I'M SORRY BUT YOU ARE SO
9.81%:  I'M SORRY BUT I AM SENDING YOU TO JOKES PL
9.80%:  I'M SORRY BUT I AM SENDING YOU TO JOKES PO
9.78%:  I'M SORRY BUT I AM SENDING YOU TO THE LOW
9.77%:  I'M SORRY BUT I AM SENDING YOU OUT R
9.73%:  I'M SORRY BUT I AM SENDING YOU TO STO
9.70%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL AND B
9.69%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCO
9.67%:  I'M SORRY BUT I AM SENDING YOU TO JET
9.67%:  I'M SORRY BUT I AM SENDING YOU TO CHU
9.64%:  I'M SORRY BUT YOUR JOKE SU
9.58%:  I'M SORRY BUT THAT J
9.55%:  I'M SORRY BUT I AM SENDING YOU TO JOKE TO
9.50%:  I'M SORRY BUT I CANNOT TE
9.48%:  I'M SORRY BUT I AM SENDING YOU TO SCR
9.41%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL RU
9.40%:  I'M SORRY BUT I AM SENDING YOU TO SHOCK
9.36%:  I'M SORRY BUT YOUR JOKE WAS TO
9.29%:  I'M SORRY BUT I AM SENDING YOU TO JOKES PLUR
9.28%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON A S
9.20%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL TO PR
9.15%:  I'M SORRY BUT I AM SENDING YOU TO RECO
9.14%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL ROT
9.13%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL BOT
9.06%:  I'M SORRY BUT I AM SENDING YOU EL
9.04%:  I'M SORRY BUT WE ARE
9.00%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL TO BR
8.98%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND SP
8.96%:  I'M SORRY BUT I AM SENDING YOU TO THE POL
8.90%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL NO
8.88%:  I'M SORRY BUT I AM SENDING YOU TO JOKE L
8.87%:  I'M SORRY BUT I AM SENDING YOU TO OR
8.86%:  I'M SORRY BUT I AM SENDING YOU TO SHOUT
8.84%:  I'M SORRY BUT I AM SENDING YOU TO SHORT JO
8.79%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW BE
8.77%:  I'M SORRY BUT I AM SENDING YOU RE
8.73%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL PRO
8.71%:  I'M SORRY BUT I AM SENDING YOU TO JOKE PO
8.71%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND IMP
8.70%:  I'M SORRY BUT I AM SENDING YOU TO HOUSE P
8.67%:  I'M SORRY BUT I AM SENDING YOU TO LOOK
13.20%:  I'M SORRY BUT I AM SENDING YOU TO LOOK UP THE
8.63%:  I'M SORRY BUT I AM SENDING YOU TO REC
8.58%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN B
8.57%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL UP TO
8.54%:  I'M SORRY BUT I AM SENDING YOU TO CLO
8.54%:  I'M SORRY BUT YOU ARE DOING IT
8.54%:  I'M SORRY BUT I AM SENDING THE
8.52%:  I'M SORRY BUT YOU ARE TO
8.52%:  I'M SORRY BUT I AM SENDING YOU TO SCREW UP J
8.51%:  I'M SORRY BUT YOU ARE THE B
8.51%:  I'M SORRY BUT I AM SENDING YOU TO SCREW UP JO
8.51%:  I'M SORRY BUT THIS IS NOT A GO
15.10%:  I'M SORRY BUT THIS IS NOT A GOOD JOKE YOU
8.49%:  I'M SORRY BUT YOU ARE NOW BE
8.48%:  I'M SORRY BUT I AM SENDING YOU TO CLUB
8.47%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND U
8.46%:  I'M SORRY BUT I AM SENDING YOU TO JOKE COUR
8.44%:  I'M SORRY BUT YOU ARE SENT HO
8.44%:  I'M SORRY BUT I AM SENDING YOU TO THE POOR
8.44%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL B
8.41%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL P
8.41%:  I'M SORRY BUT THAT JOKE DO
8.38%:  I'M SORRY BUT THAT JOKE IS SO B
8.37%:  I'M SORRY BUT I AM SENDING YOU TO JOKER SCHOL
8.34%:  I'M SORRY BUT YOU ARE NOW GO
8.34%:  I'M SORRY BUT I AM SENDING YOU TO THE JOB
8.34%:  I'M SORRY BUT I AM SENDING YOU RET
8.33%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I M
8.30%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL RO
8.29%:  I'M SORRY BUT I AM SENDING YOU TO JOKES WHO
8.28%:  I'M SORRY BUT YOU CAN ST
8.28%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW ON
8.28%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO K
8.28%:  I'M SORRY BUT I AM SENDING YOU TO SCO
8.25%:  I'M SORRY BUT YOU NEED TO GO BACK TO RO
8.23%:  I'M SORRY BUT YOU NEED TO S
8.22%:  I'M SORRY BUT I AM SENDING YOU TO WORK SCHOOL TO
8.18%:  I'M SORRY BUT YOU ARE T
8.17%:  I'M SORRY BUT YOU ARE SENDING T
8.15%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOOL OR
8.13%:  I'M SORRY BUT I AM SENDING YOU TO THE CLO
8.09%:  I'M SORRY BUT I AM SENDING YOU TO JOKER COL
8.07%:  I'M SORRY BUT YOU ARE BEING SUM
8.06%:  I'M SORRY BUT I AM SENDING YOU OUT TO JOKE SCHOOL B
8.05%:  I'M SORRY BUT I AM SENDING YOU TO THE BOOKS
8.04%:  I'M SORRY BUT I AM SENDING YOU TO JOKES OUT
8.04%:  I'M SORRY BUT YOU NEED TO CO
8.03%:  I'M SORRY BUT I AM SENDING YOU TO JOKE STUP
8.02%:  I'M SORRY BUT I AM SENDING YOU TO PUB
8.01%:  I'M SORRY BUT YOUR JOKE IS SO B
7.95%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO BE P
7.94%:  I'M SORRY BUT I W
7.94%:  I'M SORRY BUT I AM SENDING YOU TO COOK
7.93%:  I'M SORRY BUT YOU NEED TO GO BACK TO NUM
7.92%:  I'M SORRY BUT YOU NEED TO GO BACK IN TO
7.90%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOT GO
7.84%:  I'M SORRY BUT YOU ARE NOT GOOD WITH
7.84%:  I'M SORRY BUT YOUR JOKE SCHOOL TIME IS NO
7.74%:  I'M SORRY BUT I AM SENDING YOU O
7.74%:  I'M SORRY BUT I AM SENDING YOU TO ROCK
7.73%:  I'M SORRY BUT YOU NEED TO GO BACK TO SIMP
7.72%:  I'M SORRY BUT I AM SENDING YOU TO JOKER CL
7.70%:  I'M SORRY BUT YOUR JOKE SCHOOL IS NOW O
7.70%:  I'M SORRY BUT YOUR JOKE SCHOOL TE
7.70%:  I'M SORRY BUT YOU S
16.84%:  I'M SORRY BUT YOU SHOULD NOT
18.46%:  I'M SORRY BUT YOU SHOULD NOT BE IN
13.20%:  I'M SORRY BUT YOU SHOULD BE IN
9.02%:  I'M SORRY BUT YOU SHOULD PRO
8.52%:  I'M SORRY BUT YOU SHOULD NOT BE IN JO
8.11%:  I'M SORRY BUT YOU SHOULD BE S
15.51%:  I'M SORRY BUT YOU SHOULD BE SENT TO
8.00%:  I'M SORRY BUT YOU SHOULD GO
70.33%:  I'M SORRY BUT YOU SHOULD GO BACK TO JO
32.29%:  I'M SORRY BUT YOU SHOULD GO BACK TO J
24.55%:  I'M SORRY BUT YOU SHOULD GO BACK TO S
8.96%:  I'M SORRY BUT YOU SHOULD GO BACK TO RE
7.69%:  I'M SORRY BUT THAT ONE
7.66%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL O
7.65%:  I'M SORRY BUT I AM NOT SURE
7.65%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOOL E
7.64%:  I'M SORRY BUT I AM SENDING YOUR BEST
7.58%:  I'M SORRY BUT YOUR JOKE IS NOT A
7.57%:  I'M SORRY BUT I AM SENDING YOU TO SUB
7.57%:  I'M SORRY BUT I AM SENDING YOU TO POL
7.56%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON M
7.56%:  I'M SORRY BUT I AM SENDING YOU OUT TO S
7.55%:  I'M SORRY BUT I AM SENDING YOU TO JOKE CHU
7.52%:  I'M SORRY BUT I AM SENDING YOU TO CHO
7.51%:  I'M SORRY BUT YOU NEED TO GO BACK TWO RO
7.50%:  I'M SORRY BUT YOUR JOKE WASN
7.48%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL JOB
7.48%:  I'M SORRY BUT YOU NEED TO GO BACK ST
7.48%:  I'M SORRY BUT I AM SENDING YOU BOTH TO S
7.48%:  I'M SORRY BUT YOU D
7.44%:  I'M SORRY BUT YOU NEED TO GO BACK TO JUR
7.43%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND O
7.42%:  I'M SORRY BUT I AM SENDING YOU TO OUR
7.40%:  I'M SORRY BUT YOUR JOKE WAS NOT ON
8.73%:  I'M SORRY BUT YOUR JOKE WAS NOT ON THE
7.38%:  I'M SORRY BUT YOUR JOKE WAS SO GO
7.31%:  I'M SORRY BUT I AM SENDING YOU TO JOKES RO
7.31%:  I'M SORRY BUT YOU CANNOT BE
7.30%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SOL
7.30%:  I'M SORRY BUT YOU NEED TO GO BACK TO PO
7.29%:  I'M SORRY BUT I AM NO
7.29%:  I'M SORRY BUT I AM SENDING YOU TO PE
7.28%:  I'M SORRY BUT I AM SENDING YOU TO REST HO
7.27%:  I'M SORRY BUT YOU NEED TO SIT IN
7.27%:  I'M SORRY BUT YOU ARE NOT W
7.26%:  I'M SORRY BUT I AM SENDING YOU TO LOWER
7.26%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I PRO
7.24%:  I'M SORRY BUT I AM SENDING YOU OUT TO JOKE SCHOOL W
7.23%:  I'M SORRY BUT I AM SENDING YOU TO THE K
7.22%:  I'M SORRY BUT I AM SENDING YOUR STUP
7.21%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL DURING B
7.21%:  I'M SORRY BUT YOUR JOKE WAS THE
7.19%:  I'M SORRY BUT YOU ARE NOT DO
17.96%:  I'M SORRY BUT YOU ARE NOT DOING W
14.50%:  I'M SORRY BUT YOU ARE NOT DOING THIS
13.14%:  I'M SORRY BUT YOU ARE NOT DOING SO
7.18%:  I'M SORRY BUT YOUR JOKE SCHOOL IS O
7.17%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL A
7.16%:  I'M SORRY BUT I AM SENDING YOU TO RES
7.14%:  I'M SORRY BUT YOU NEED TO GO BACK TO R
7.14%:  I'M SORRY BUT YOU ARE NOW BEING DIS
7.14%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN GO
7.14%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND MO
7.12%:  I'M SORRY BUT YOU NEED TO W
29.82%:  I'M SORRY BUT YOU NEED TO WORK H
17.76%:  I'M SORRY BUT YOU NEED TO WORK ON THIS
7.12%:  I'M SORRY BUT THIS JOKE DO
18.57%:  I'M SORRY BUT THIS JOKE DOES NOT MA
17.40%:  I'M SORRY BUT THIS JOKE DOES NOT CO
15.48%:  I'M SORRY BUT THIS JOKE DOES NOT COMP
15.01%:  I'M SORRY BUT THIS JOKE DOESN
13.35%:  I'M SORRY BUT THIS JOKE DOES NOT CON
12.12%:  I'M SORRY BUT THIS JOKE DOES NOT B
11.11%:  I'M SORRY BUT THIS JOKE DOES NOT W
7.10%:  I'M SORRY BUT I AM SENDING U
7.03%:  I'M SORRY BUT YOU NEED TO GO TO AN
6.98%:  I'M SORRY BUT I AM SENDING YOU TO HOUSE J
6.95%:  I'M SORRY BUT YOU ARE THE ST
6.94%:  I'M SORRY BUT YOU SHOULD BE A
6.86%:  I'M SORRY BUT I AM SENDING YOU UP TO THE S
6.83%:  I'M SORRY BUT I AM SENDING YOU TO JOKER HO
6.81%:  I'M SORRY BUT YOUR JOKE WAS SO H
6.81%:  I'M SORRY BUT I AM NOT GO
6.80%:  I'M SORRY BUT YOU NEED TO GO BACK TO MINUS
6.80%:  I'M SORRY BUT YOUR JOKE SCHOOL P
6.77%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL R
6.76%:  I'M SORRY BUT I AM SENDING YOU TO JOKER CH
6.74%:  I'M SORRY BUT YOUR JOKE WAS NOT H
6.74%:  I'M SORRY BUT YOU NEED TO GO BACK TO MO
6.71%:  I'M SORRY BUT YOU ARE DOING THE
6.69%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO R
6.67%:  I'M SORRY BUT YOUR JOKE IS THE
6.66%:  I'M SORRY BUT I AM SENDING YOU TO SER
6.66%:  I'M SORRY BUT I AM SENDING YOU TO JOKE W
6.66%:  I'M SORRY BUT I AM SENDING YOU TO HOLE S
6.64%:  I'M SORRY BUT I AM SENDING YOU TO BRE
6.63%:  I'M SORRY BUT I AM SENDING YOU TO JOKES UTOP
6.63%:  I'M SORRY BUT YOU SHOULD GO BACK IN
11.26%:  I'M SORRY BUT YOU SHOULD GO BACK IN TIME TO
6.62%:  I'M SORRY BUT YOUR JOKE SCHOOL E
6.61%:  I'M SORRY BUT YOUR JOKE WAS SO GOOD IT
6.58%:  I'M SORRY BUT I AM SENDING YOU PRO
6.56%:  I'M SORRY BUT I AM SENDING YOU TO JOKES CORP
6.56%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL ON MIS
6.55%:  I'M SORRY BUT I AM SENDING YOU TO JOKE CR
6.55%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL BUT W
6.55%:  I'M SORRY BUT YOUR JOKE SCHOOL STUDENT B
6.54%:  I'M SORRY BUT YOU ARE NOT THE SM
6.53%:  I'M SORRY BUT YOU SHOULD NOT BE AT
6.52%:  I'M SORRY BUT I AM SENDING YOU BOTH TO JOKE PR
6.51%:  I'M SORRY BUT I AM SENDING YOU TO JE
8.23%:  I'M SORRY BUT I AM SENDING YOU TO JEOP
6.50%:  I'M SORRY BUT YOU NEED TO GO BACK TO JU
6.50%:  I'M SORRY BUT YOUR JOKE WAS T
6.47%:  I'M SORRY BUT I AM SENDING YOU TO JOKES HOUR
6.47%:  I'M SORRY BUT YOU ARE ON
6.46%:  I'M SORRY BUT YOUR JOKE SCHOOL AP
6.46%:  I'M SORRY BUT I AM NOT SURE YOU
6.45%:  I'M SORRY BUT I AM SENDING YOU TO SHOCK JO
6.44%:  I'M SORRY BUT I AM SENDING YOU TO UL
6.43%:  I'M SORRY BUT THAT IS SO
6.42%:  I'M SORRY BUT I AM SENDING YOU TO JERK SCHOOL B
6.41%:  I'M SORRY BUT YOU ARE DOING W
6.40%:  I'M SORRY BUT I AM SENDING YOU TO CUTE
6.38%:  I'M SORRY BUT YOU SURE
6.34%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND IM
6.34%:  I'M SORRY BUT YOU NEED TO GO TO CLASS RO
6.33%:  I'M SORRY BUT I AM SENDING YOU TO JOKE LO
6.32%:  I'M SORRY BUT I AM SENDING YOU TO JOKE R
6.32%:  I'M SORRY BUT I AM SENDING YOU TO JOKES COOL
6.32%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL TRU
6.32%:  I'M SORRY BUT YOUR JOKE SCHOOL TIME IS NOW UP
6.31%:  I'M SORRY BUT I AM SENDING YOU TO HOUSE TO
6.31%:  I'M SORRY BUT YOU ARE BEING H
6.31%:  I'M SORRY BUT I AM SENDING YOU TO POR
6.30%:  I'M SORRY BUT I AM SENDING YOU TO THE BUS
6.30%:  I'M SORRY BUT I AM SENDING YOU TO JOKER SCHOOL TO W
6.30%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL AND I P
6.27%:  I'M SORRY BUT I AM SENDING YOU TO TRU
6.26%:  I'M SORRY BUT I AM SENDING YOU TO JOKE SCHOOL TOR
6.26%:  I'M SORRY BUT YOU ARE B
