the best part is: that's what I was ALREADY planning to do anyway!
100.00%: 
53.36%:  that
0.07%:  that it was the
0.07%:  that it doesn't per
0.07%:  that I pass
0.07%:  that I pass this
0.07%:  that it stands
0.07%:  that it's as easy
0.07%:  that's what parents
0.09%:  that's what parents do with
0.07%:  that's one way
0.07%:  at this
0.07%:  that's why I was
0.08%:  that's why I was born
0.07%:  that it's not so bad
0.12%:  that it's not so bad that
0.07%:  that an
0.07%:  that it doesn't phase
0.07%:  D
0.07%:  that I don't breathe at
0.07%:  what's the best
0.09%:  what's the best part
0.09%:  what's the best way to do
0.07%:  that what I say
0.07%:  that's the basis
0.07%:  that what they
0.07%:  that that's why dent
0.07%:  that tiny
0.07%:  what's better
0.33%:  what's better than that
0.07%:  that the dos
0.07%:  that's why I wash
0.07%:  that it won't spread to the
0.07%:  then the
0.07%:  that the dentist says I
0.07%:  that the story ends
0.07%:  that they don't taste
0.07%:  that doesn't pass
0.07%:  that it stays there! I
0.07%:  that's what has
0.07%:  that it's not hard
0.06%:  that's what I was planning to do pretty
0.06%:  that doesn't wash it away!
0.06%:  that's what they said I was
0.06%:  that's why I eat
0.06%:  that's why it tastes so bad
0.06%:  the best
3.20%:  the best part is that
0.50%:  the best part is that I don
0.43%:  the best part is that now
0.30%:  the best part is:
0.13%:  the best part is I
0.12%:  the best part:
0.11%:  the best part is that I was
0.20%:  the best part is that I was planning
0.14%:  the best part is that I was planning on
0.10%:  the best part is that now that
0.06%:  it's not a
0.06%:  that isn't the worst way
0.06%:  that dentist was
0.06%:  that it doesn't waste away
0.06%:  that's what teeth ARE
0.06%:  that's not what the word
0.06%:  that this has not
0.06%:  that there's no way a
0.06%:  that won
0.06%:  that that's the best way to ward
0.06%:  that they don't start to
0.06%:  what's better than that is
0.06%:  that I don't stress
0.06%:  it's not as
0.06%:  don't breathe!
0.06%:  that it's not based
0.06%:  what's better than a
0.06%:  that it doesn't rob
0.06%:  that that's poison
0.06%:  that that's not a weird way to be
0.06%:  there's no way that I
0.06%:  that's how I beat
0.06%:  that I don't share the
0.06%:  what's with these
0.06%:  that's better than what I was planning to do a
0.06%:  that it's what
0.06%:  don't say
0.18%:  don't say that
0.06%:  that I started with
0.06%:  that it's not water based
0.06%:  that it doesn't set
0.06%:  that's how I spent this day
0.06%:  that I don't sh
0.06%:  that what this
0.06%:  that's what I wanted
0.13%:  that's what I wanted to say
0.06%:  that two
0.06%:  that's the news
0.06%:  that the body stores
0.06%:  that's not bad at
0.06%:  that says
0.06%:  that that is a
0.06%:  so
0.09%:  so what
0.06%:  that the way to
0.06%:  that I say
0.06%:  the best part is I'
0.06%:  that it doesn't pass to the
0.06%:  that's what they said to
0.06%:  that's not a hard
0.06%:  that's the story I
0.06%:  that when I was
0.06%:  that it's not part
0.06%:  that that does
0.06%:  that's what I was planning!
0.06%:  that it spreads by
0.06%:  that this won't be the
0.06%:  that's not weird to
0.06%:  that I don't try this
0.06%:  that stays
0.10%:  that stays there
0.06%:  that the dentist who was
0.06%:  that there was poison
0.06%:  that by that
0.06%:  that it's not that easy
0.06%:  that I don't at
0.06%:  that's better than I
0.20%:  that's better than I was
0.14%:  that's better than I was planning
0.06%:  that's what we do in
0.06%:  that this doesn't betray
0.06%:  that's the point
0.06%:  that it's not RE
0.06%:  then spread
0.06%:  we
0.06%:  that there's a way to do
0.12%:  that there's a way to do that!
0.06%:  that's what I was planning to do the past
0.06%:  that death isn
0.06%:  that death isn't a
0.06%:  that's what they train
0.06%:  that it's stored
0.06%:  that teeth and
0.06%:  that's not to say this
0.06%:  that's what the dentist says! I
0.06%:  that that part
0.06%:  that it doesn't start by
0.06%:  that's what it says to
0.06%:  that the water
0.06%:  that's a pretty bad
0.06%:  that sp
1.12%:  that spit doesn't wash
1.21%:  that spit doesn't wash away
0.81%:  that spit doesn't wash away the to
0.60%:  that spit doesn't wash the
0.57%:  that spit doesn't wash away that
0.18%:  that spit doesn't wash that
0.13%:  that spit doesn't wash that away
0.06%:  that spit doesn't wash that away!
0.06%:  that's what I was planning to do by
0.06%:  that the way to test
0.06%:  that's with the
0.06%:  other
0.06%:  that it's as potent as the
0.06%:  that I was born that
0.06%:  that it won't destroy
0.06%:  then I stab
0.06%:  that I don't breathe that way
0.06%:  that that's it
0.06%:  that that's what passes
0.06%:  that's why I spent
0.06%:  that there's two ways
0.06%:  that there's a point
0.06%:  that it's worth
0.06%:  that the dentist was a spy who
0.06%:  that that's what it does:
0.06%:  that there's not two
0.06%:  this has
0.06%:  that that's not the weird
0.06%:  that's reason
0.06%:  so that
0.06%:  that I don't breath the
0.06%:  that that way
0.06%:  that it doesn't DE
0.06%:  that's not the best
0.11%:  that's not the best part
0.07%:  that's not the best way
0.06%:  that it's ALREADY spread
0.06%:  what's to
1.55%:  what's to say that
0.49%:  what's to say that this
0.48%:  what's to say that I
0.45%:  what's to say that doesn
0.45%:  what's to say that the
0.29%:  what's to say that I don
0.17%:  what's to say that this doesn
0.15%:  what's to say that there
0.13%:  what's to say that I won
0.11%:  what's to say that when
0.10%:  what's to stop
0.09%:  what's to say that it
0.24%:  what's to say that it doesn
0.09%:  what's to say that that
0.09%:  what's to say that there isn
0.09%:  what's to say that the dent
0.09%:  what's to say that won
0.07%:  what's to say that what
0.07%:  what's to say that that doesn
0.07%:  what's to say the
0.07%:  what's to say this
0.06%:  what's to say that these
0.06%:  what's to say that this won
0.06%:  that it doesn't hast
0.06%:  that's why that
0.06%:  that they don't start with
0.06%:  that's better than sp
0.06%:  what's to say that the rest
0.06%:  what's this
0.06%:  that it spreads that way to
0.06%:  to
0.06%:  that's the day that
0.06%:  that's what we do when
0.06%:  that's way better than what I was planning to do a
0.06%:  that that's not way
0.06%:  what's to say I don
0.06%:  that that's the worst
0.06%:  that that's the worst way
0.06%:  what's to stop that
0.06%:  that it's the tooth
0.06%:  that's what a dent
0.06%:  that's not a pretty
0.06%:  that doesn't start to
0.06%:  the best part is I don
0.06%:  that's what poison
0.06%:  that it won't be
0.06%:  despite what I
0.06%:  that the poison se
0.06%:  that there isn't a way that I
0.06%:  that I don't breathe!
0.06%:  it stays that
0.06%:  that poison'
0.06%:  now that I say it that
0.06%:  that was the story
0.06%:  that this doesn't wash
0.06%:  I don't breathe
0.06%:  that's way better than I was planning!
0.06%:  that's what D
0.06%:  that is a
0.19%:  that is a pretty
0.06%:  that's way better than a
0.06%:  that's why I need
0.22%:  that's why I need to start
0.07%:  that's why I need to start planning
0.06%:  that's why I need to stop
0.06%:  that's how this story ends: I
0.06%:  that won't be
0.06%:  that I don't taste what
0.06%:  that the dentist was a spy!
0.06%:  that this tooth
0.06%:  that it doesn't start to wash
0.06%:  don't throw away
0.05%:  that tastes
0.05%:  that the past
0.05%:  that's better than what was
0.05%:  that that's at
0.05%:  that it does not
0.05%:  that it's ALREADY started
0.05%:  that I don't try to eat
0.05%:  that I don't stay
0.05%:  the best part is that I won
0.05%:  that's how I end
0.05%:  that it's the type
0.05%:  that nobody tries
0.05%:  that's why parents
0.05%:  that that doesn't RE
0.05%:  don't stop
0.05%:  that I don't twist
0.05%:  it doesn't start
0.05%:  that's way better than it
0.05%:  that there's po
0.05%:  that the best way to show
0.05%:  that's what that dentist was RE
0.05%:  I'd better wash
0.05%:  that's not to say that the
0.05%:  that there's no body
0.11%:  that there's no body that
0.05%:  that water doesn't stop
0.05%:  that doesn't wash the
0.05%:  that's what they do to
0.05%:  that it's water
0.05%:  that's what that dentist was so
0.05%:  that's what I was planning to do either
0.05%:  they're not
0.05%:  that it's a to
0.05%:  that's at
0.05%:  that's what I was planning to do this past
0.05%:  at that
0.05%:  then pass
0.05%:  that it doesn't wash away to the
0.05%:  that I don't start stab
0.05%:  that's not to say that there
0.05%:  that they don't wear
0.05%:  they don't wash the
0.05%:  that I don't wash that away
0.05%:  that's way better than I had
0.05%:  that's not weird to say
0.05%:  that I was born with a
0.05%:  that this won't start
0.05%:  it stays there and
0.05%:  that we don
0.07%:  that we don't start
0.05%:  that it doesn't er
0.05%:  that it's so
0.05%:  I'd better wash that
0.05%:  that doesn't strip
0.12%:  that doesn't strip away
0.05%:  that I don't try to stab
0.05%:  it doesn't wear
0.05%:  that doesn't start the
0.05%:  that's why I do
0.12%:  that's why I do that
0.05%:  that stops
0.05%:  that when it says
0.05%:  that's what the dentist says too:
0.05%:  that there's no way that a
0.05%:  that is pretty
0.05%:  that I don't swap the
0.05%:  then that's what I
0.05%:  that there's a way to stop that
0.05%:  that I don't wash this
0.05%:  they don't taste
0.05%:  that's not what we do
0.05%:  that bath
0.05%:  that I don't spray the
0.05%:  what's the best way to show
0.05%:  it tastes
0.05%:  don't bother with
0.05%:  that it's hard
0.05%:  that it stays there and that'
0.05%:  that tiny dos
0.05%:  that's two
0.05%:  that it's not water that
0.08%:  that it's not water that was
0.22%:  that it's not water that washes away
0.05%:  that there's a stat
0.05%:  that's better than how
0.05%:  that that's the basis
0.05%:  that was the best day
0.05%:  that teeth don
0.05%:  that's what I spend the
0.05%:  that the poison's bad
0.05%:  the best part is: I don
0.05%:  that I don't E
0.05%:  that there's AL
0.10%:  that there's ALREAD
0.11%:  that there's ALREADY poison
0.05%:  the best part is that no
0.05%:  that's not a phrase
0.05%:  that it doesn't wash past the
0.05%:  that's why I do what
0.05%:  that's what I was planning to do at this party!
0.05%:  that was the worst
0.05%:  that's it! I don
0.05%:  that the poison tastes bad
0.05%:  that what's poison
0.05%:  that the spread
0.05%:  then throw away
0.05%:  that I was poison
0.05%:  that I don't wash with
0.05%:  that I don't wash with soap
0.05%:  they don't wash that part
0.05%:  that's not a bad start
0.05%:  don't try
0.05%:  that's when I start
0.05%:  that I spit the
0.05%:  that there's a way that I
0.05%:  that it stays there and I
0.05%:  that spit doesn't wash away what
0.05%:  that's based on a
0.13%:  that's based on a pretty
0.05%:  that's way better than what I was planning at
0.05%:  that the two are
0.05%:  the best part is that that
0.05%:  that there's a bat
0.05%:  that when I pass
0.05%:  that there isn't so
0.05%:  that I don't wash with water
0.05%:  that it's pot
0.05%:  that it doesn't both
0.05%:  that the D
0.05%:  that it's not spread by the
0.05%:  that's when I started to
0.05%:  that's how I spend this
0.05%:  that that doesn't AL
0.05%:  that's based on a pretty sh
0.05%:  that's the best way to do that
0.05%:  I do
0.40%:  I do that
0.13%:  I do that pretty
0.06%:  I do that at
0.05%:  that's not where this
0.08%:  that's not where this stops
0.05%:  that I don't waste it
0.05%:  then wait
0.05%:  that part'
0.05%:  then I spit the
0.05%:  what's to say that dent
0.05%:  that this won't be a
0.05%:  that there's a bad
0.05%:  that's what these past
0.05%:  that I don't try this at
0.05%:  that's not what we do with
0.05%:  that's where this stops
0.05%:  that that's a way
0.09%:  that that's a way that
0.05%:  that a person
0.05%:  that this doesn't waste
0.05%:  that there's ALREADY a poison
0.05%:  what better
0.05%:  that's way better!
0.05%:  that's what I was planning to do that is
0.05%:  that that's worth
0.05%:  that a poison
0.05%:  that a poison that
0.05%:  that's why we don
0.05%:  that death by poison starts
0.05%:  that '
0.05%:  that's now
0.05%:  that's now what
0.05%:  that I don't start bit
0.05%:  that it doesn't po
0.05%:  that there's not that
0.05%:  that it'd
0.05%:  that's a pretty sh
0.05%:  that's not that weird!
0.05%:  that I don't start so
0.05%:  that's how today went
0.05%:  in
0.08%:  in that
0.05%:  that I don't taste that
0.05%:  that's not the sort
0.05%:  that I'd want
0.05%:  that I'd want to be
0.05%:  that's what that weird taste was!
0.05%:  that's what I was planning to do this year!
0.05%:  that's when I start planning
0.05%:  what's to say that the dentist was
0.05%:  that the dentist that
0.05%:  then it
0.08%:  then it stays
0.05%:  that I don't show
0.05%:  that what the dent
1.07%:  that what the dentist says
0.08%:  that what the dentist was
0.05%:  that doesn't wash away the
0.05%:  that it's not sp
0.05%:  there's that!
0.05%:  it doesn't stay
0.05%:  that I do that with
0.05%:  that's the best way I
0.05%:  that it's stayed
0.05%:  don't wash it away
0.05%:  that doesn't short
0.05%:  that's the best way to do this
0.05%:  that I started at
0.05%:  that when that'
0.05%:  that's how this started
0.05%:  that's not the worst that
0.05%:  that it's not as bad as I
0.05%:  that the dentist who'
0.05%:  that's the way to do
0.05%:  that it RE
0.05%:  that's what they wanted!
0.05%:  then it passes
0.05%:  that doesn't pose its
0.05%:  that's not what I was planning to say at the
0.05%:  the best part is: that
0.09%:  the best part is: that's what
0.05%:  the best part is: that's what I do
0.05%:  the best part is: that's what I was
0.50%:  the best part is: that's what I was planning
0.58%:  the best part is: that's what I was planning to do any
0.40%:  the best part is: that's what I was planning on
0.22%:  the best part is: that's what I was planning to do!
0.07%:  the best part is: that's what I was planning on today
0.05%:  that I don't start pe
0.05%:  that's why the best
0.10%:  that's why the best part
0.05%:  that spit doesn't wash away to
0.05%:  that's what I want to do this
0.05%:  that what we
0.05%:  it's pretty
0.05%:  that it won't wash
