whatever! My formula is still good DESPITE nurse racism.
100.00%: 
29.71%:  that
0.30%:  so my advice formula is less than
0.30%:  so listen
0.30%:  clearly this formula runs its
0.30%:  I have some
0.30%:  clearly this formula is genius. I
0.30%:  so clearly this formula is wrong
0.30%:  my form
0.30%:  I love this
2.66%:  I love this formula.
2.24%:  I love this formula!
0.89%:  I love this formula and
0.40%:  I love this formula so
0.30%:  so my formula covers nurses
0.30%:  my advice formula is now useless
0.30%:  this formula is really strong
0.30%:  I guess this isn
0.30%:  guess
0.30%:  my formula is over.
0.30%:  that one was clearly less
0.30%:  I should really start coming
0.30%:  so clearly this formula is great. I
0.30%:  so nurses should really
0.30%:  my formula is a
0.30%:  so much
2.75%:  so much for nurses
1.66%:  so much for nurses.
0.50%:  so much for my
0.30%:  never call
0.29%:  so my advice formula is a
0.29%:  clearly this is never
0.29%:  my head
0.29%:  my last advice formula goes
0.29%:  real
0.29%:  my advice formula is still great!
0.29%:  so I guess that
0.29%:  my last advice is for writers!
0.29%:  I never said my formula was E
0.29%:  I guess my last advice is for
0.29%:  so I have
0.29%:  clearly this formula is in
0.29%:  this formula clearly does
0.29%:  I got
0.43%:  I got this
0.33%:  I got this!
0.29%:  forget this!
0.29%:  my formula is useless
0.29%:  they can
0.29%:  clearly this means
0.29%:  this formula only goes
0.29%:  the formula is still
0.29%:  this is my last advice for now!
0.29%:  clearly this was not
0.29%:  you win! I give
0.29%:  I admit it.
0.29%:  I still have some
0.29%:  this is clearly over now
0.29%:  well. I guess
0.29%:  whoever is
0.29%:  my advice for nurses was a little grim
0.28%:  I guess nurses really
0.28%:  so clearly this formula turns
0.28%:  clearly the nurses formula
0.28%:  whatever! I still
0.28%:  I should really go
0.28%:  so clearly nurses have to
0.28%:  so clearly this formula is genius
0.28%:  my advice formula wasn
0.28%:  you win. I have
0.28%:  this formula can really
0.28%:  we should really
0.28%:  this formula is so
0.28%:  nurses.
0.28%:  I have clearly won
0.28%:  so my advice formula is a little rough
0.28%:  I really should go
0.28%:  my advice formula is sort
0.28%:  so my formula is a
0.28%:  T
0.28%:  that one is really awful!
0.28%:  so nurses are clearly
0.28%:  whatever! My
1.45%:  whatever! My formula
0.86%:  whatever! My formula is still
0.71%:  whatever! My formula still
0.56%:  whatever! My formula is great
0.28%:  my advice formula is a
0.28%:  this is all I can
0.28%:  so clearly nurses should go
0.28%:  sorry nurses
0.28%:  my final words to
0.28%:  nurses are hard.
0.28%:  I never said this formula is
0.28%:  so that was
0.28%:  I finally
0.27%:  I have clearly master
0.27%:  this formula is less
0.27%:  clearly the formula was
0.27%:  you win. I give
0.27%:  that really was
0.27%:  I never claimed
0.29%:  I never claimed this
2.02%:  I never claimed this formula
0.27%:  I guess you can
0.27%:  that advice
0.33%:  that advice formula
0.27%:  this was my last advice
0.27%:  this formula is great! I
0.27%:  my formula is great.
0.27%:  my formula is still great!
0.27%:  clearly this formula is IMP
0.27%:  this is clearly an
0.27%:  whoever says
0.37%:  whoever says nurses
0.27%:  the formula was
0.27%:  that doesn
0.27%:  so my advice for
2.71%:  so my advice for nurses was
1.78%:  so my advice for nurses might
1.68%:  so my advice for nurses is that
0.61%:  so my advice for nurses is to
0.29%:  so my advice for nurses has
0.27%:  I guess my formula will
0.27%:  clearly this formula is serving
0.27%:  sorry for
0.27%:  this is fun
0.27%:  I guess this is over
0.27%:  my last word is
0.27%:  this formula IS really
0.27%:  so the formula can
0.27%:  this is my last advice!
0.27%:  my last class is over
0.27%:  this is clearly over.
0.27%:  clearly this formula is D
0.27%:  I guess my last formula wasn
0.27%:  so clearly this formula is now
0.27%:  my formula could
0.27%:  well I guess this
0.58%:  well I guess this formula
0.41%:  well I guess this formula doesn
0.27%:  that one was really cr
0.26%:  so I clearly
0.26%:  this formula was never really
0.26%:  clearly this formula grows tires
0.26%:  I should really focus
0.26%:  this formula really does cover
0.26%:  the formula clearly isn
0.26%:  not all advice is great
0.26%:  so my last advice is
0.26%:  clearly this formula gets weird
0.26%:  whatever! My formula is great.
0.26%:  my formula is showing
0.26%:  now this formula is really
0.26%:  I admit this
0.26%:  I guess this is all
0.26%:  you got me.
0.26%:  so this formula is clearly not
0.26%:  so my formula wasn
0.26%:  that one was gross!
0.26%:  this formula clearly is
0.26%:  I would
0.26%:  so my formula does
0.26%:  I have clearly run out of words!
0.26%:  this advice formula IS
0.26%:  I ran
1.05%:  I ran out of ver
0.26%:  this is really fun.
0.26%:  clearly this formula is not vers
0.26%:  so they
0.26%:  that was gross. I
0.26%:  mostly
0.26%:  the formula can
0.26%:  their
0.26%:  so you
0.26%:  clearly this formula is good!
0.26%:  I guess you can tell
0.25%:  yes!
0.25%:  I guess this formula is really not
0.25%:  I guess my last advice was
0.25%:  I really should focus
0.25%:  this formula is really vers
0.25%:  last call
0.27%:  last call for random
0.25%:  clearly this formula is good.
0.25%:  not really sure what I
0.25%:  clearly I have lost
0.25%:  I ran out of words
0.25%:  I never claimed this formula was gr
0.25%:  you have
0.25%:  this was really fun! I
0.25%:  I get
0.25%:  my advice form
0.25%:  well I guess this formula is
0.25%:  man
0.25%:  it sounds really
0.38%:  it sounds really awful
0.25%:  that one really was
0.25%:  clearly I have master
0.25%:  clearly the last one is
0.25%:  this was fun!
0.25%:  my last advice is for all women!
0.25%:  so this advice formula turns
0.25%:  this will
0.25%:  I give myself
0.25%:  my last advice session
0.25%:  my formula has a
0.25%:  come
0.25%:  clearly the nurses formula was
0.25%:  the formula still
0.25%:  that clearly
0.25%:  that one is clearly worse!
0.25%:  clearly it doesn
0.25%:  I really don
0.25%:  so my formula is not
0.25%:  my formula is great!
0.25%:  I guess nurses will
0.51%:  I guess nurses will have
0.25%:  this formula is clearly great.
0.25%:  yeah!
0.25%:  whatever! My formula is still good
0.25%:  this formula is great and
0.25%:  so my formula is great
0.25%:  that one is gross
0.25%:  so this formula clearly isn
0.25%:  I guess this formula can really
0.25%:  clearly this wasn
0.25%:  my formula is done
0.25%:  I guess this advice formula still
0.25%:  wait.
0.24%:  so clearly this formula is strong
0.24%:  so um
0.24%:  frig.
0.24%:  so my last advice is for
0.24%:  clearly this formula is awesome! I
0.24%:  so I guess my last
0.49%:  so I guess my last advice
4.10%:  so I guess my last advice formula
0.35%:  so I guess my last formula
0.25%:  so I guess my last advice will
0.24%:  my last advice!
0.24%:  my friends have all
0.24%:  my formula is less
0.24%:  so I still
0.57%:  so I still have
0.41%:  so I still have some
0.29%:  so I still haven
0.24%:  my new advice formula is great!
0.24%:  my advice for nurses was a little rough. I
0.24%:  clearly I should go
0.24%:  well. I guess that
0.24%:  clearly I should write some
0.24%:  I feel
0.24%:  last try
0.24%:  this formula is never
0.24%:  this formula is not really
0.24%:  nurses! I
0.24%:  clearly this is now
0.24%:  my last advice is for nurses!
0.24%:  so my formula covers all
0.24%:  so this is
0.60%:  so this is clearly
0.24%:  this formula really is great
0.31%:  this formula really is great!
0.24%:  this formula needs more
0.24%:  this one was
0.24%:  I guess my last advice formula won
0.24%:  I guess this formula really was
0.24%:  so I guess this advice
1.95%:  so I guess this advice formula
1.65%:  so I guess this advice formula really
1.63%:  so I guess this advice formula only
0.41%:  so I guess this advice formula will
0.24%:  so I guess it
0.24%:  so this was
0.24%:  so my formula still has its
0.24%:  my last advice formula is this one!
0.24%:  with
0.30%:  with nurses
0.24%:  clearly this formula gets worse as I
0.24%:  this clearly needs
0.24%:  this formula is very
0.24%:  that really doesn
0.24%:  well. I guess that covers
0.24%:  whatever man! I
0.24%:  so my formula leaves
0.24%:  I will never use
0.51%:  I will never use this
0.54%:  I will never use this formula to
0.43%:  I will never use that formula
0.24%:  clearly this formula is so awesome
0.24%:  I gotta
0.24%:  not all my
1.67%:  not all my advice is great
1.31%:  not all my advice is great.
1.25%:  not all my advice is great!
0.52%:  not all my advice is useful
0.37%:  not all my advice is useful.
0.35%:  not all my advice formula
0.24%:  so I guess my formula covers all the
0.23%:  I am clearly
0.23%:  forget it.
0.23%:  that one was my
0.23%:  clearly nurses are hard
0.23%:  this formula clearly gets
0.23%:  that one is less clear
0.23%:  I guess this formula only covers a
1.19%:  I guess this formula only covers a limited
0.23%:  my friend has
0.23%:  that sounds scary
0.23%:  when
0.23%:  fine. I
0.23%:  clearly I have a
0.23%:  so clearly some
0.23%:  my last advice formula is this!
0.23%:  so clearly this formula was not
0.23%:  my advice formula IS
0.23%:  my advice formula is still great.
0.23%:  so this formula still
0.23%:  I never said this formula was log
0.23%:  my advice formula is now useless!
0.23%:  I haven
0.23%:  clearly this game
0.53%:  clearly this game is over
0.53%:  clearly this game is over!
0.23%:  clearly I have run
0.56%:  clearly I have run out of words
0.24%:  clearly I have run out of ideas
0.23%:  clearly this formula is at
0.23%:  that was really good
0.23%:  my formula still stands
0.23%:  this formula gets really
0.23%:  my last one for
0.23%:  so the formula still
0.23%:  this advice formula is now
0.23%:  I should write
0.23%:  I have clearly run out of steam!
0.23%:  I love this formula now
0.23%:  clearly we should start using
0.23%:  this advice formula will
0.23%:  this formula is clearly more vers
0.23%:  it gets
0.27%:  it gets harder
0.32%:  it gets harder from
0.23%:  this is clearly more
0.45%:  this is clearly more fun
0.23%:  so this formula really doesn
0.23%:  I guess this will
0.23%:  mostly nurses
0.23%:  this is my last formula!
0.23%:  my formula is over now
0.23%:  self
0.22%:  clearly nurses have to
0.22%:  my formula is still great.
0.22%:  this last advice
0.22%:  this advice formula still
0.22%:  I have more
0.22%:  this formula is way less
0.31%:  this formula is way less clever
0.22%:  now I really should
0.22%:  I confess.
0.22%:  I guess that wasn
0.22%:  that one really is awful
0.22%:  my friend! I have
0.22%:  my advice formula gets
0.24%:  my advice formula gets less
0.22%:  so it sounds
0.22%:  whatever. My formula is great!
0.22%:  I guess this advice formula is more
0.22%:  not all advice is great!
0.22%:  the formula is over
0.22%:  time
0.53%:  time for
0.24%:  time for lunch
0.22%:  so clearly the nurses formula
0.22%:  this was never
0.22%:  so clearly the last
0.22%:  I guess this formula leaves
0.22%:  my advice for nurses is to
0.22%:  I guess my advice formula is still not
0.22%:  my last formula doesn
0.22%:  I really wish
0.22%:  this formula is clearly not as
0.22%:  my advice formula has lost its l
0.22%:  I guess my advice formula still isn
0.22%:  I guess my formula can still
0.22%:  my last advice is for women!
0.22%:  still
0.22%:  this formula is clearly genius
0.22%:  I guess this advice formula is not
0.69%:  I guess this advice formula is not really
0.22%:  so my formula IS
0.22%:  we should really start
0.22%:  so clearly I was
0.22%:  my final advice is to
0.22%:  my final word is
0.22%:  my last name
0.22%:  I guess we could
0.22%:  my formula IS
0.22%:  I will confess
0.22%:  whatever! I guess
0.22%:  this is my last one
0.22%:  I guess my formula has a
0.22%:  so I guess you
0.22%:  this last advice formula
0.22%:  clearly this is over now!
0.22%:  I will grant
0.22%:  my formula has run
0.22%:  guys
0.22%:  that really wasn
0.22%:  so clearly we
0.21%:  clearly this formula is S
0.21%:  so clearly the formula gets
0.21%:  clearly this formula is so great I
0.21%:  clearly nurses have got
0.21%:  trying
0.21%:  my advice formula is now useless.
0.21%:  this formula clearly needs a
0.21%:  my advice formula is so
0.21%:  whatever. My formula is still good
0.21%:  no more advice
0.21%:  I guess you win.
0.21%:  all right!
0.21%:  this formula is clearly great!
0.21%:  my last advice isn
0.21%:  it might
0.21%:  clearly this formula is on
0.21%:  clearly this formula does not give
0.27%:  clearly this formula does not give us
0.21%:  all this
0.27%:  all this advice
0.21%:  forget nurses! I
0.21%:  my last advice for writers
0.21%:  my last advice follows the same
0.21%:  this advice formula runs
0.21%:  my last advice formula is sort
0.21%:  this formula is coming
0.21%:  my advice formula has issues
0.21%:  I will never use this formula as
0.21%:  I guess my advice formula won
0.21%:  my last advice for now
0.21%:  so my formula still doesn
0.21%:  my last one!
0.21%:  my formula has now
0.21%:  that one was scary
0.21%:  I guess my formula will have
0.21%:  this is clearly a losing
0.21%:  clearly this formula is wrong.
0.21%:  my last advice formula turns
0.21%:  sorry for the
0.38%:  sorry for the last
0.21%:  my new formula is this
0.21%:  where
0.21%:  I may
0.32%:  I may have lost
0.29%:  I may have run
0.25%:  I may have lost focus
0.25%:  I may have run out of words
0.21%:  that was really mor
0.21%:  so clearly I was right
0.21%:  clearly this formula grows st
0.21%:  this formula is truly
0.21%:  I will never say
0.21%:  my advice formula has gotten
0.21%:  this formula is clearly awesome. I
0.21%:  I guess this formula is over
0.21%:  it sounds gross
0.21%:  so I clearly have
0.21%:  my last advice was less
