id,alt_text,header,transcript
2093,"PLEASE, I HEAR IT'S REALLY EASY TO TALK TO PEOPLE WHEN YOU KNOW THEY ALREADY LIKE YOU",,"T-Rex: Hello everyone! I am interesting and awesome!
T-Rex: Probably you should spend more time thinking about me?!
T-Rex: Why aren't I more popular already, Dromiceiomimus? I'd pal around with me. I'd date me!
Dromiceiomimus: You're popular with me, T-Rex!
T-Rex: I know! But look, I've found a way to say this without sounding shallow: I'd like both to have good friends AND be famous AND be extremely popular with everyone!
T-Rex: OH NO it still sounded shallow! OH NO
T-Rex: I'm funny! I'm cool! I clean up nice and can carry a conversation!
Utahraptor: Sure, but not everyone can be popular!
Utahraptor: If they were, we'd all be at EQUAL popularity, and popularity becomes meaningless! We need folks like you for our popularity to even be a thing.
T-Rex: What? ""We""? You're more popular than me?! Since when?
Utahraptor: Oops. Just forget I said anything, okay?
T-Rex: UTAHRAPTOR
T-Rex (punchline): TAKE ME WITH YOU
"
796,"here is a persuasive writing tip from utahraptor: if you are writing an essay and want to say 'everything' without having to defend it, write 'most everything'.  it means 'a lot of things' but sounds like 'everything' to a casual reader!  with this tip including in your 'bag of writerly tricks', you will have certain success in EVERYTHING YOU EVER DO.",,"T-Rex: I think that comedy goes bad after a while! I don't think I've EVER laughed at a joke that's more than two hundred years old.
T-Rex: Screw you, comedy!
T-Rex: It's not just that jokes get dated, but that whole standards for comedy shift, I think. Stuff that was edgy fifty years ago is old hat today! We can recognize HOW it was supposed to be funny, but there's comedic writing from a hundred years ago that goes right over our heads today, simply because we don't have the cultural context to recognize that jokes are being made, that parody and satire are taking place. Ouch for those guys! Ouch for us in 200 years!
Utahraptor: Well, most everything changes with time, T-Rex!
T-Rex: I guess!
T-Rex: But I think comedy changes more than most. We can read serious writing from centuries ago and the arguments are WAY more accessible than any jokes.
Utahraptor: I guess that's true, but I'm sure there are also ""stupid people do stupid things"" jokes that are pretty timeless.
T-Rex: Oh man, I never told you! One time, I saw a stupid guy nobody likes eating too many bananas!!
Off panel: Hah hah! Why'd he do that?
T-Rex: 'Cause he was dumb!
T-Rex (punchline): Dumb for BANANAS.
"
1912,"panel 7: god says ""WAIT SORRY I GAVE YOU THE WRONG LIST THAT WAS THE LIST OF THE MOST POPULAR CAT NAMES 2 YEARS FROM NOW / WOW / IT'S CRAZY THAT THEY OVERLAP SO PERFECTLY I NEVER NOTICED THAT BEFORE""",,"God: T-REX DO YOU WANT TO KNOW THE MOST POPULAR WORDS IN THE ENGLISH LANGUAGE
T-Rex: Sure do!!
God: IN NO PARTICULAR ORDER
God: THE OF A TO AND IS IN
T-Rex: That, my friend, is a colossally disappointing list!
T-Rex: We need to start talking about more interesting things! Screw that: we need to start DOING more interesting things. Imagine a world where the most popular word is ""explosiontastic"", because the most popular things ARE explosiontastic! Now, think of a reason why you wouldn't want to live in that world.
T-Rex: OH SNAP.
T-Rex: I CAN'T THINK OF A REASON AGAINST LIVING THERE EITHER.
Utahraptor: The most popular words are mostly particles though! ""To"", ""the"", those sorts of things.
T-Rex: Sure!
T-Rex: But they're BORING particles. Heck, I just made it up, so maybe ""explosiontastic"" is a particle too! ""I went to THE mall"" makes me sleepy. ""I went to EXPLOSIONTASTIC mall"" makes me want to tag along! Let's see what happens, you know? Maybe explosions?
T-Rex: Maybe explosions will happen?
T-Rex (punchline): Maybe I spend so much time thinking about language that it damages my friendships with others??
"
1971,"you should be the one standing here, not me!!",,"Narrator: T-REX'S BATMAN STORY
T-Rex: Batman loves to fight crime, right? He loves it. He lives for it! So you show how fighting crime is his obsession.
T-Rex: But Batman's going too far!
T-Rex: And of course there's already been tons of stories where he's gone too far, but in this one he's not punching dudes too hard now or anything. Instead, he's neglecting his Bruce Wayne persona!
Dromiceiomimus: So? Bruce Wayne's not that important.
T-Rex: Bruce Wayne runs Wayne Enterprises, and Wayne Enterprises is what funds Batman and his gadgets!
Utahraptor: So Batman is ignoring Wayne Enterprises. Then what happens?
T-Rex: An amazing dilemma!
T-Rex: Batman needs the financial support of Wayne Enterprises, so he has to devote more time to it! But every time he's in the boardroom instead of on the streets, people are DYING.
Utahraptor: A large benevolent corporation, properly directed, could easily do much more good than a lone vigilante in a single city.
Banner: The Worst Person To Talk About Batman With TODAY'S WINNER: UTAHRAPTOR
T-Rex: Utahraptor, come quick!!
T-Rex (punchline): YOU WON A PRIZE
"
1737,"americans have had poison warnings on their toothpastes since 1997, so this is not news to them.  so here's some special, AMERICANS-ONLY news: last night i dreamed i went to japan for 24 hours and had a nice jog.  it was great.  DON'T TELL A SOUL",,"T-Rex: So uh, it turns out that the fluoride in toothpaste is, um, TOXIC. POISONOUS. There's enough fluoride in a tube of toothpaste to END LIVES. Dentists weren't joking about not swallowing toothpaste!
T-Rex: Dentists weren't joking about a lot of things!
T-Rex: This is super concerning, Dromiceiomimus! I've been putting poison in my mouth, TWICE A DAY, and RUBBING IT AROUND. Three times a day if I'm lying to my dentist!
Dromiceiomimus: There's barely enough in a tube to kill a child, T-Rex, and that's if they eat it. It'll take much more than a tube of toothpaste to take you down!
T-Rex: How much more? TWO tubes? THREE?
T-Rex: I'M PRETTY SURE YOU CAN BUY THEM IN BULK.
Utahraptor: Man, you're looking at this the wrong way!
Utahraptor: For years, you've been dosing yourself - twice daily - with a tiny amount of poison. If anything, you've built up an immunity!
T-Rex: ...Oh my gosh, you're right! I MAY WELL BE IMMUNE TO FLUORIDE POISONING.
T-Rex: Assuming immunity works like in the movies! And also assuming that, rather than swallowing the poison, I just rub it all over my teeth.
T-Rex (punchline): And the best part is: that's what I was ALREADY planning to do anyway!
"
698,"there's a cut panel where the devil talks about a time when one of his atari games burnt out while he was playing it, and how the resulting smoke was the smell of adventure",,"T-Rex: Is it possible to have adventures in today's modern world? I mean real adventures, like ones where I get to swashbuckle.
T-Rex: T-Rex says, ""probably not!""
T-Rex: I think we've made our environment so predictable and safe that there's no real opportunity to go where nobody's been before, to see things that haven't been seen. It's too bad! I want ADVENTURES.
Dromiceiomimus: What about things like EXTREME SNOWBOARDING?
T-Rex: While clearly extreme, can such activities truly be considered capital-A Adventure?
Utahraptor: Sure they can, T-Rex! You see new things, and there's danger.
T-Rex: I don't know...
Utahraptor: Man, some dudes are EXTREME!! enough to snowboard down Mount Everest! There's a real chance you could be killed doing that, PLUS, only a few people have ever done it. I'd call that ""adventure""!
T-Rex: Especially since you'd have to climb up at least part of Everest yourself. Okay, you're right!
Narrator: MEANWHILE, IN THE UNIVERSE WHERE EVERYONE SNOWBOARDS EVERYWHERE:
T-Rex (punchline): Guys, I REALLY just don't think I'm as into snowboarding as I used to be.
"
1076,investment bankers won't talk to me anymore.,,"T-Rex: I have an extra $50 that I have saved. I believe I will put it in my bank account!
God: NO T-REX THAT IS A BAD IDEA
T-Rex: Explain!
God: IF YOU LEAVE MONEY IN YOUR BANK ACCOUNT IT GETS INTEREST BUT IF IT'S NOT AS MUCH AS INFLATION YOU'RE ACTUALLY LOSING MONEY PLUS YOUR INVESTMENTS COULD BE MAKING MORE ON THE STOCK MARKET
T-Rex: Fine! I'll invest my stupid $50 in the stupid stock market. Okay? HAPPY? I'll invest my $50 in a company that makes NECKTIES for UNDERACHIEVING DOGS.
Utahraptor: But before you do that, T-Rex, you should consider your investment goals!
T-Rex: Man!!
Utahraptor: Seriously! This is important. You need to decide: what do you want out of your investments? Security? Rapid growth?
T-Rex (punchline): Listen: all I want out of life is for my bank account to have 58,008 dollars in it, so that when I read my statement upside down, it says ""BOOBS"".
Banner: Worst answer to “What do you want out of your investments” question TODAY'S CHAMPION
"
1289,"SOMETIMES, people can fall in love. everyone loves to be reminded of that! except people who just ended long-term relationships, of which, statistically, there are several reading this text right now. WHOOPSIE DOODLE DOO?",,"Narrator: T-REX HAS WRITTEN A NEW STORY!
T-Rex: Yes! It's about a guy named ""Clarke Kente""! His name is CLOSE to Superman's secret identity, but legally and creatively distinct.
T-Rex: And then in my story Clarke's looking for a girlfriend!
T-Rex: And then he meets a woman named ""Louise Laan"" and then they're dating and there's some smooching and romance and it all ends in marriage. The end!
Dromiceiomimus: What? That's it? That's the story?
T-Rex: It's a good story! It's heartwarming and the theme is that, SOMETIMES, people can fall in love. Aww! Everyone loves to be reminded of that!
Utahraptor: So do Superman comics exist in this story?
T-Rex: Nope! Nobody knows about Superman.
Utahraptor: Ah, so you use the characters to finally give Clark Kent the quiet and stable relationship with Lois he could never have as Superman.
T-Rex: No, that would be good, but that's not my story. MY story is a simple love tale about simple people, with names that are legally and creatively distinct.
Narrator: LATER: PHONE CALLS!
T-Rex: DC Comics, quit hasslin' me! Clarke and Louise AND Bruce Swaine are my own characters!
Off panel: Um, I'm just a telemarketer who wants to sell you some long distance?
T-Rex (punchline): Listen, if we both pretend we can both get what we want out of this conversation, okay?
"
1992,"HAPPY WEDDING EVE, VICTOR!  I WILL BE A GOOD BEST MAN AND I WILL REALLY TRY NOT TO TEAR MY PANTS.  THIS I SWEAR",,"God: T-REX LET'S ASSUME THAT YOU HAVE A BROTHER NAMED VICTOR
T-Rex: Sweet!
God: WHO IS AN AWESOME DUDE
T-Rex: Double ULTRA sweet!!
God: AND WHO IS HETEROSEXUAL AND MONOGAMOUS
T-Rex: Sure! Whatever floats your boat, Victor!
God: AND WHO IS GETTING MARRIED TOMORROW TO A WONDERFUL WOMAN NAMED SONJA AND T-REX YOU ARE THE BEST MAN
T-Rex: WHAAAAAAT
T-Rex: Quick, Utahraptor! You need to help me write speech!!
Utahraptor: You mean ""write A speech""?
T-Rex: Man! See?! I NEED ALL THE HELP I CAN GET. I'm in over my head! I need a speech AND I need to pull a bachelor party together on the double!!
Utahraptor: I don't understa-
T-Rex: CALL ALL THE BACHELORS WE KNOW
God: NOW LET'S ASSUME THE WEDDING STARTS IN 30 MINUTES AND YOU'RE LOST IN A FOREST KILOMETERS AWAY
T-Rex: I use moss on trees to- wait, why are we playing this game?
God: OH NO NOW YOU FELL INTO A MUD PUDDLE AND TORE YOUR PANTS
T-Rex (punchline): It's so stressful
"
2039,"it's not working because you're thinking of his fifth symphony, that's an easy mistake to make, that's the one that goes dah dah dah dahh, dah dah dah dahhh",,"Narrator: SHORT VERSIONS OF CLASSIC WORKS OF ART IN COMICS FORM
Narrator: for you to print and put in your wallet!
Narrator: tl;dr: short things
Narrator: THE MONA LISA:
T-Rex: A woman smiles, a little bit? Let's obsess about that.
Narrator: STARRY NIGHT:
T-Rex: Van Gogh painted it, it's kinda trippy. Let's imagine it right now!
T-Rex and Dromiceiomimus: Whoaaahhhh
Narrator: HAMLET:
Utahraptor: To be, or not to be, that is the -
T-Rex: - play this comes from!
Narrator: BEETHOVEN'S NINTH SYMPHONY:
T-Rex: Dah dah dah dah, dah dah dah dah, dah dah dah DAH DAHHHH dahdah!
Utahraptor: That was beautiful!
T-Rex: Yes; I'm glad we could all hear it instead of just reading about it later in some lesser medium
Narrator: MICHELANGELO'S DAVID:
T-Rex: Statue of a naked dude kinda doing this, and you can see his ween! Let's all pretend we're not staring at a larger than life stone-cold ween.
T-Rex (punchline): I'm still looking though!!
"
1132,"good times, great times",,"T-Rex: Dear body! Here are some things you need to stop doing!
T-Rex: Aging?
T-Rex: Also, making weird noises.
Dromiceiomimus: Hah! What kind of noises?
T-Rex: Dromiceiomimus, yesterday I'm sitting there and my belly kind of goes ""tweeeeet?"" like it's a, a, a bird or something. What's with you, belly? I know you're there, yes! I don't need a ""tweeeeet"" to say hello. I just put food in you and that is gonna have to be INTRODUCTION ENOUGH.
Utahraptor: Got any other body complaints?
T-Rex: As a matter of fact, I DO.
T-Rex: One, my body needs to survive in space, two, it needs to be able to eat paper in an emergency, three, flight would be nice, also, four, sometimes when I'm sleeping I get a cramp in my leg muscles and I have to punch the muscles.
Utahraptor: Four is the worst?
T-Rex: Four is the worst! Also, FIVE, I wish my body would poop more instead of putting on weight.
Off panel: Okay! I'm done with this conversation.
T-Rex: No, seriously! Because -
T-Rex (punchline): [small] because i don't like being fat and pooping is good times
"
