the blood keeps coming out, can you call my mom real quick??
0.20%: , come to my house and lick
0.18%: , come to my house quick
0.18%: , come to my mouth and lick your
0.16%: , come to my mouth real quick so you
0.15%: , come to my mouth quick and you
0.15%: , could you put some cream on my cheek
0.15%: , can you make your mouth come
0.15%: , could you try
0.15%: , tell your
0.46%: , tell your mouth
0.15%: , could you tell me your phone
0.15%: , use your hand to pick out
0.15%: , you can come lick me
0.15%: , come back to my place in
0.20%: , come back to my place in your
0.32%: , come back to my place in your mouth
0.15%: , check your lips
0.15%: , come back to my place and my
0.15%: , can you make your lips
0.15%: , could you help me take some
0.15%: , is your mouth all
0.15%: , could you come help me clean
0.15%: , can you check out my lips real
0.15%: , check it
0.15%: , you could take
0.14%: , my lips hurt
0.14%: , could you check on
0.14%: , you smell like mouth
0.14%: , could you help me cut my
0.14%: , maybe you could take me
0.14%: , could you maybe pick
0.14%: , make sure to call
0.14%: , make sure you put
0.14%: , could you rub my lips
0.14%: , could you help me stick
0.14%: , could you check in
0.14%: , maybe you could cut
0.14%: , check your mail
0.14%:  come back to my place, there
0.14%: , you can tell your
0.23%: , you can tell your mouth
0.14%: , you can come back later
0.14%: , come here and look
0.14%: , can you pull out my
0.14%: , look at my lips
0.14%: , come here and suck
0.14%: , use your mouth to lick me clean
0.14%: , you look super
0.34%: , you look super cute
0.14%: , come back and
0.14%: , could you brush
0.14%: , your blood
0.14%:  you look cute
0.14%: , maybe you could keep that
0.14%: , can you pull out some
0.14%: , check out my blood coming
0.14%: , maybe you could suck on the
0.14%: , maybe you could run
0.14%: , could you clean up my
0.14%: , maybe you could stick a
0.14%: , you think you could call me later
0.14%: , could you lick my oral
0.14%: , maybe you could teach me to
0.14%: , look at my mouth and you
0.14%: , can you do
0.14%: , maybe you could come help me at
0.14%: , damn you
0.14%: , could you help me eat
0.14%: , could you tell me the price
0.14%: , could you reach up
0.14%: , maybe you could lick me all
0.14%: , could you rub some
0.14%: , can you touch my back real
0.14%: , can you come quick
0.14%: , could you maybe not call
0.14%: , you can lick my mouth later
0.14%: , maybe you could come help me look
0.14%: , could you maybe help me talk
0.14%: , can you help me suck my
0.36%: , can you help me suck my blood
0.14%: , could you rub my cheek
0.14%: , you could call me the
0.14%: , could you touch my arm
0.14%: , could you maybe help me take
0.14%: , do you like the
0.14%:  you could call
0.14%: , do you hear
0.14%: , come back to my house and pull out my
0.14%: , can you close
0.42%: , can you close your mouth like
0.31%: , can you close your mouth??
0.19%: , can you close your mouth a
0.14%: , my mouth sure
0.14%: , my mouth is all
0.14%: , could you make your lips come
0.14%: , check me
0.14%: , you can call me back
0.14%: , could you help me clear
0.14%: , are you coming back to my place to use
0.14%: , maybe you could help me out in
0.14%: , my lips touch
0.14%: , come to my mouth real quick and lube
0.14%: , your mouth is all
0.14%: , maybe you could lick me to
0.32%: , maybe you could lick me to clean
0.22%: , maybe you could lick me to clean up
0.18%: , maybe you could lick me to clean me
0.15%: , maybe you could lick me to help
0.16%: , maybe you could lick me to help clean
0.14%: , is your mouth coming back
0.13%: , you can check out my blood
0.13%: , could you help me clear out
0.13%: , could you maybe lick some
0.13%: , maybe you could use a
0.13%: , can you close your mouth back
0.13%: , you could put some
0.13%: , come back to my house and pull your
0.13%: , you could help me clean
0.15%: , you could help me clean out
0.13%: , can you make out
0.13%: , could you maybe stick
0.13%:  you can lick my mouth all
0.13%: , maybe you could tell me more
0.13%: , could you buy
1.06%: , could you buy me some
0.39%: , could you buy me some more
0.26%: , could you buy me some milk
0.13%: , come lick my mouth cause
0.13%:  could
0.46%:  could you check
0.73%:  could you check my pulse
0.56%:  could you check my pulse real
0.19%:  could you maybe
0.17%:  could you help
0.45%:  could you help me out
0.17%:  could you check your
0.15%:  could you help me look
0.15%:  could you maybe check
0.14%:  could you lick
0.72%:  could you lick my mouth
1.29%:  could you lick my mouth real
0.13%:  could you make
0.13%: , is that
0.14%: , is that your
0.13%: , your mouth and
0.13%: , could you check my lips to
0.13%: , you could check
0.25%: , you could check my pulse
0.13%: , let me lick your mouth up
0.13%: , let me check your tons
0.13%: , maybe you could help me track
0.13%: , can you pull your head
0.44%: , can you pull your head back
0.13%: , maybe you could check me
0.29%: , maybe you could check me out real
0.16%: , maybe you could check me out later
0.13%: , check your blood
0.13%: , you can come lick me later
0.13%: , you can tell your mom
0.13%: , can you come lick my mouth all
0.13%: , could you come lick my mouth open
0.13%:  come back to my house later, you
0.13%: , is your mouth numb
0.13%: , come lick my mouth all
0.13%: , could you maybe not talk
0.13%: , maybe you could help me out some
0.13%: , can you check my lips to
0.13%: , can you come lick my mouth to see
0.13%: , you talk
0.13%:  check out your
0.13%: , could you let me touch
0.13%: , you make my lips
0.13%: , check out my mucus
0.13%: , could you call my mom real
0.22%: , could you call my mom real quick to
0.14%: , could you call my mom real quick to see
0.13%: , your body
0.13%: , you look nice
0.13%: , could you come lick my mouth to
0.13%: , are you coming to my house
0.13%: , the more
0.25%: , the more you
0.42%: , the more you talk
0.18%: , the more you lick
0.13%: , could you pull some teeth
0.13%: , could you lick my teeth
0.15%: , could you lick my teeth real
0.13%: , make sure you call
0.13%: , could you come back to mine later
0.13%: , let me touch your skin
0.13%: , could you pull my cheek
0.13%: , maybe you could turn
0.13%: , come back home
0.13%: , maybe you could help me eat
0.13%: , use your hand to pluck
0.13%: , maybe you could help me look into
0.13%: , maybe you could lick me up
0.13%: , could you maybe not lick the
0.13%:  check out my oral
0.13%: , can you lick my mouth some
0.13%: , could you let me check your lips
0.13%: , come back to my house and put
0.13%: , can you come to my
0.13%: , can you make your mouth do
0.13%: , maybe you could suck on it
0.13%: , you are the
0.26%: , you are the most
0.13%: , can you make your lips come
0.13%: , can you make my lips
0.14%: , can you make my lips touch
0.13%: , you could help me by
0.13%: , can you pull out the
0.13%: , could you put some ice
0.18%: , could you put some ice on my cheek
0.17%: , could you put some ice cream
0.13%: , can you check my lips real
0.13%: , your mouth is made up
0.13%: , come to my place and you
0.13%: , let me lick your mouth some
0.13%: , you could call me your
0.13%: , can you lick some
0.12%: , can you check me
0.38%: , can you check me out real
0.12%: , could you reach into
0.12%: , could you help me clean out my oral
0.12%: , you can tell me
0.12%: , check my blood
0.12%:  come back to my house and let
0.12%: , could you lick my mouth too
0.12%: , could you maybe help me out real
0.12%: , can you reach
0.12%: , maybe you could let me check
0.14%: , maybe you could let me check out
0.12%: , my mouth could
0.12%: , you can come lick my mouth all
0.12%: , use your mouth to open my
0.12%: , you keep
0.12%: , maybe you could use the
0.12%: , you could help me out a
0.12%: , can you rub
0.35%: , can you rub my mouth
0.12%: , my mouth makes
0.12%: , come back to my house and tell
0.24%: , come back to my house and tell me your
0.12%: , you can stick
0.54%: , you can stick your mouth
0.23%: , you can stick your mouth all
0.12%: , you can put
0.12%: , stop
0.12%: , could you check my nose
0.13%: , could you check my nose real
0.12%: , can you smell my blood
0.12%: , can you come to my house quick
0.12%: , check my lips
0.12%: , maybe you could help me make a
0.12%: , you can check my pulse but
0.12%: , can you help me lick your
0.12%: , can you pick my
0.12%: , you could use my
0.12%: , come to my mouth and lick all
0.12%: , can you roll
0.12%: , can you tell me more about my
0.12%: , your mouth looks all
0.12%: , maybe you could make some
0.12%: , maybe you could help me out??
0.12%: , could you come back in
0.12%: , check out my nose
0.12%:  come back to my house real
0.12%: , do your
0.17%: , do your mouth
0.12%: , you could come
0.12%: , check out my arm
0.12%: , maybe you could check on
0.12%: , okay
0.12%: , use your mouth to do
0.12%: , could you call the nurse
0.12%: , come back to my room
0.12%: , use your mouth on
0.12%: , could you help me suck it
0.12%: , can you roll me
0.12%: , you can lick me all
0.12%:  you could make
0.12%: , you look real nice today
0.12%: , could you lick my arm
0.12%: , come to my mouth real quick and be
0.12%: , maybe you could use it
0.13%: , maybe you could use it to check
0.12%: , could you maybe not suck
0.12%: , can you help me suck out all
0.12%: , my lips are about
0.12%: , can you help me back to your
0.12%: , my lips are numb
0.12%: , check out my blood coming out my
0.12%: , are you coming back to my house and
0.12%:  could you check my lips
0.12%: , could you maybe help me take out
0.12%: , let me suck on your mouth all day
0.12%: , could you check my arm
0.12%: , use your thumb to place
0.12%: , come back to my place and tell your
0.12%: , could you tell the
0.14%: , could you tell the nurse
0.12%: , can you smell blood coming out my
0.41%: , can you smell blood coming out my mouth??
0.12%:  look at me
0.12%: , you could tell me you
0.12%: , could you cut
0.12%: , check out my pulse
0.12%: , could you tell me the name
0.12%: , our
0.12%: , can you come look
1.11%: , can you come look at my mouth real
0.19%: , can you come look at my mouth??
0.12%: , maybe you could lick me to help clean out
0.12%: , you could help me out by coming
0.12%: , maybe you could help me not
0.12%: , could you help me rub
0.12%: , can you pick my mouth
0.12%: , come back here you
0.12%:  you can suck
0.21%:  you can suck my mouth
0.12%: , you can do
0.12%: , you look hella
0.42%: , you look hella cute
0.12%: , you look hella cute today
0.12%:  come back here
0.12%: , could you come help me take
0.12%: , you suck my mouth real
0.12%: , could you tell my
0.12%: , maybe you could also
0.24%: , maybe you could also lick
0.18%: , maybe you could also lick me
0.12%: , can you come to my mouth
0.12%: , can you lick the blood coming out my
0.12%: , could you help me by
0.11%: , that makes you
0.11%: , my mouth is open
0.11%: , you hurt
0.11%: , you make my heart
0.12%: , you make my heart pound
0.11%: , let me touch your neck
0.11%: , maybe you could check mine
0.11%: , maybe you can suck
0.11%: , come to my mouth real quick and say
0.11%: , take
0.12%: , take your
0.20%: , take your mouth
0.23%: , take your mouth and place
0.11%: , maybe you could roll
0.11%: , maybe you could help me suck air
0.11%: , check out my smile
0.11%: , you could call me later
0.11%: , could you tell my mouth
0.11%: , come back to my house and pull my
0.11%: , are you coming back to my hotel
0.11%: , put your hands
0.11%: , could you help me take out a
0.11%:  you use
0.11%: , maybe you could ask
0.11%: , you need
0.31%: , you need to check
0.91%: , you need to check your
0.61%: , you need to check your pulse
0.22%: , you need to check your lips
0.16%: , you need to check my pulse
0.15%: , you need to check out
0.19%: , you need to check out my oral
0.13%: , you need to pull
0.19%: , you need to pull your
0.11%: , you need to call
0.23%: , you need to call your
0.40%: , you need to call your mom
