YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
79.70%:  YOU
0.77%:  WHEN YOU DIE PEOPLE
0.77%:  INSTEAD OF PUR
0.76%:  YOUR ANSWER TO PEOPLE
0.76%:  IF YOUR
0.76%:  DO YOU NEED
0.91%:  DO YOU NEED HELP
0.95%:  DO YOU NEED HELP STO
0.90%:  DO YOU NEED A PARTNER
0.76%:  THIS IS YOUR LIFE
1.04%:  THIS IS YOUR LIFE NOW
0.76%:  WHEN PEOPLE
1.05%:  WHEN PEOPLE SAY
0.76%:  SOON WE
0.76%:  WHEN YOU ARE OLD AND STOOP
0.75%:  WHEN ARE YOU AND
0.75%:  YOU WERE THE
0.75%:  WHEN YOU ARE OLDER I ASS
0.75%:  WHEN YOU ARE OLD AND STOR
0.75%:  WHEN YOU ARE PRESIDENT
0.75%:  WHAT DO YOU DO ON
0.75%:  YOU PROPOSE THE
0.75%:  WHERE IS
2.12%:  WHERE IS YOUR
0.74%:  WHAT DO YOU SEE
0.74%:  WHEN ARE YOU LE
0.74%:  WHY NOT DO
0.74%:  WE SHOULD SET
0.74%:  IF YOU STO
0.74%:  IF YOU SEE
0.73%:  YOU WIN?
0.73%:  THERE IS YOUR
0.73%:  WHEN YOU ARE OLDER IT SE
0.73%:  IS THERE ANY POSS
0.73%:  IF ANYONE
0.73%:  YOU ARE OLDER NOW AND THIS
0.73%:  WHAT IF YOU ARE OLD AND POOR
0.73%:  WHEN YOU ARE OLD AND AR
0.73%:  WHAT IF YOU ARE ALONE IN
0.73%:  YOUR FINAL
1.82%:  YOUR FINAL ANSWER
4.23%:  YOUR FINAL ANSWER IS STO
0.95%:  YOUR FINAL WORDS
0.72%:  NOW YOU ARE ALSO
0.72%:  YOU ARE AS
0.72%:  INSTEAD OF YOU WISH
0.72%:  IS STO
0.72%:  WHAT IF ONE DAY PEOPLE AROUND
0.72%:  PLEASE
0.72%:  YOUR PLANS FOR WHEN
0.72%:  WHAT DO YOU DO?
0.71%:  YOU ARE NOT OLD
0.71%:  SORRY
0.71%:  I HEAR PEOPLE
0.71%:  IF YOU ARE A
0.71%:  YOU PROPOSE A LIFE WHERE STO
0.71%:  WHAT ARE YOUR PLANS IF ONE
0.71%:  WHAT YOUR
0.71%:  IF YOU WERE PRESIDENT AND
0.71%:  YOU REAL
0.71%:  YOUR IDEA OF HAPP
26.46%:  YOUR IDEA OF HAPPINESS IS TO
16.42%:  YOUR IDEA OF HAPPINESS IS LITER
4.42%:  YOUR IDEA OF HAPPINESS IS NOT
3.13%:  YOUR IDEA OF HAPPINESS IS A
1.72%:  YOUR IDEA OF HAPPINESS IS ONE
1.10%:  YOUR IDEA OF HAPPINESS IS TO DO
1.00%:  YOUR IDEA OF HAPPINESS IS AN
0.88%:  YOUR IDEA OF HAPPINESS IS A WORLD
0.77%:  YOUR IDEA OF HAPPINESS IS TR
0.71%:  YOUR IDEA OF HAPPINESS IS NOT REAL
0.70%:  IN THE END YOU ARE SAD
0.70%:  IN OTHER WORDS YOU EXPECT OLD
0.70%:  DO YOU WANT PEOPLE
0.70%:  YOU SEE THE
0.89%:  YOU SEE THE REASON
0.70%:  YOU ARE THE REASON
0.70%:  WHAT IS YOUR PLAN IF NO
0.70%:  WHAT ARE YOUR SENSES OF
0.70%:  PEOPLE
0.70%:  WE ARE SUPPOSED TO EXPECT
0.69%:  YOU DID
5.79%:  YOU DID NOT LEARN
1.10%:  YOU DID NOT ANSWER
0.96%:  YOU DID NOT LEARN HOW
0.69%:  WHAT DOES YOUR PLAN
0.69%:  IN OTHER WORDS YOU ASS
0.69%:  YOU SEE THERE IS A
0.69%:  ARE WE FRIENDS?
0.69%:  IF YOU ARE OLDER AND NOT
0.69%:  THEN YOU AND
0.82%:  THEN YOU AND I ARE
0.69%:  YOUR PLAN IS TO FIND
0.69%:  YOU PROPOSE WE ARE
0.69%:  WHEN ARE YOU EXPECTED TO DIE
0.68%:  INSTEAD YOU ARE HOP
0.68%:  YOU ARE ENTIRE
0.68%:  IF YOU STOP
0.68%:  INSTEAD YOU WISH FOR
0.68%:  INSTEAD OF PEOPLE
1.06%:  INSTEAD OF PEOPLE SAY
0.68%:  YOUR IDEA OF HAPPINESS IN
0.68%:  ONE DAY PEOPLE
0.67%:  WHAT ARE YOUR PLANS IF I
0.67%:  YOU ARE ONE OF THOSE D
0.67%:  IN OTHER WORDS YOU EXPECT LIFE
0.67%:  WHAT IF YOU ARE OLDER IN
0.67%:  WHEN YOUR
1.76%:  WHEN YOUR FRIENDS
0.86%:  WHEN YOUR PARENTS
0.67%:  YOU ARE DEFINED
0.67%:  WHAT IS YOUR PLAN OF
0.67%:  THERE IS A REASON YOU DON
0.67%:  WHAT? YOUR
0.67%:  I SUP
6.53%:  I SUPPOSE WE
1.99%:  I SUPPOSE THERE
2.03%:  I SUPPOSE THERE IS NO WAY
1.91%:  I SUPPOSE WE ARE
1.84%:  I SUPPOSE THERE IS ONE
1.72%:  I SUPPOSE THERE ARE
1.68%:  I SUPPOSE IT
1.60%:  I SUPPOSE THE
1.55%:  I SUPPOSE THERE IS ONE WAY
1.51%:  I SUPPOSE THIS
1.48%:  I SUPPOSE THE REAL
1.36%:  I SUPPOSE THERE IS NO WAY FOR
1.24%:  I SUPPOSE THE ONLY
1.37%:  I SUPPOSE THE ONLY REASON
1.12%:  I SUPPOSE THE ANSWER
1.00%:  I SUPPOSE I
0.94%:  I SUPPOSE WHEN
0.81%:  I SUPPOSE THERE IS ONLY
0.79%:  I SUPPOSE ONE
5.49%:  I SUPPOSE ONE DAY WHEN I
2.57%:  I SUPPOSE ONE DAY WE
0.74%:  I SUPPOSE WHAT
0.73%:  I SUPPOSE IT DOES
0.69%:  I SUPPOSE IT IS
0.68%:  I SUPPOSE WE ARE FRIENDS
0.66%:  WHEN YOU ARE OLD AND REST
0.66%:  WHEN YOU ARE OLDER AND POSS
0.66%:  WHEN YOU ARE OLDER AND F
0.66%:  YOU PLAN TO WH
0.66%:  YOU PROPOSE THERE IS A
0.66%:  WHEN YOU ARE OLD AND F
0.65%:  INSTEAD OF ONLY
0.65%:  WHAT DOES YOUR FRIEND
0.65%:  I SUPPOSE THE ONLY ANSWER
0.65%:  WHAT IF ONE DAY PEOPLE DON
0.65%:  WHAT IF YOU ARE AN OLD DIN
0.65%:  WHEN YOU ARE OLDER AND PAT
0.65%:  HOW OLD DO
1.87%:  HOW OLD DO YOU EXPECT
0.65%:  IN ORDER
0.91%:  IN ORDER TO FUL
0.65%:  THE ONLY REASON WE
0.65%:  WHAT IF YOU ARE OLDER AND ON
0.65%:  WHEN YOU ARE OLDER AND FE
0.65%:  YOU ARE OLDER NOW THAN
0.65%:  ONE DAY THERE
0.64%:  YOU ARE FINE
0.64%:  YOUR PLANS ARE TO SPEND A
0.64%:  NOT
1.42%:  NOT ONLY
1.04%:  NOT ONLY DO
0.72%:  NOT ONLY ARE WE
0.64%:  YOU ARE THE WINNER
0.64%:  HOW OLD ARE YOU IN
0.64%:  IN YOUR LIFE
0.64%:  SURE
0.64%:  WHEN YOU ARE OLDER AND I SIT
0.63%:  THERE IS NO REASON YOU
0.63%:  WHEN YOU ARE AN OLDER D
0.63%:  THEN YOUR
0.75%:  THEN YOUR LIFE
0.63%:  WHAT ARE YOU SO
0.63%:  WHEN YOU ARE OLD AND TI
0.63%:  YOU ARE OLD AND STO
0.63%:  HOW OLD ARE YOU IN DIN
0.63%:  INSTEAD OF WH
0.63%:  I SUPPOSE THERE IS A
0.63%:  YOUR PLAN IS TO DIE
0.63%:  THE LESSON FOR
0.62%:  YOUR ANSWER IS TO DO
0.62%:  IN OTHER WORDS YOU DO PLAN
0.62%:  IT DOES
0.81%:  IT DOES SOUND
0.62%:  IT IS
0.62%:  YOU PROPOSE A LIFE WHERE I
0.62%:  I HEAR YOU ARE STO
0.62%:  YOUR IDEA OF HAPPINESS IN LATER
0.62%:  YOUR POINT
0.61%:  YOUR PLAN IS STO
0.61%:  WHAT ARE YOUR FEEL
0.61%:  YOU FEEL STO
0.61%:  YOU ARE SAD
0.61%:  IF YOU ARE NOT OLD
0.61%:  FAR YOU ARE STO
0.61%:  YOU HAD
0.61%:  WH
0.77%:  WHISTLE YOUR
0.61%:  WHEN ARE YOU OLD?
0.61%:  THERE IS NO WAY FOR
0.61%:  WHEN ARE YOU EXPECTED TO LEARN
0.61%:  WHAT ARE YOU?
0.60%:  THEN YOU WON
0.60%:  IF YOU WERE A PRESIDENT
0.60%:  WHAT ELSE DOES
0.78%:  WHAT ELSE DOES YOUR
0.60%:  THERE ARE NO PLANS
0.60%:  ARE YOU NOT
0.60%:  WE ARE SUPPOSED TO REAL
0.60%:  YOUR LIFE IS A
1.51%:  YOUR LIFE IS A SERIES
0.60%:  WHAT IF YOU ARE OLDER SOON
0.60%:  WHEN YOU ARE OLDER NO
0.60%:  WHEN YOU ARE OLDER AND T
0.60%:  DOES THIS
0.60%:  NOW YOUR
0.60%:  IN OTHER WORDS IF
2.07%:  IN OTHER WORDS IF YOU DON
0.59%:  THIS IS YOUR IDEA
0.59%:  INSTEAD OF SHO
1.47%:  INSTEAD OF SHOULDER
0.59%:  WHAT DOES ONE
0.59%:  WHEN YOU ARE TOO
1.17%:  WHEN YOU ARE TOO OLD AND
0.59%:  WHAT IF YOU ARE OLDER AND ONE
0.59%:  WHAT IF YOU ARE SO
0.59%:  HOW OLD ARE YOU? ARE
0.59%:  WHEN YOU ARE AN ELDER STO
0.59%:  IS YOUR ANSWER STO
0.59%:  I SUPPOSE THE REAL REASON
0.58%:  YOUR IDEA OF HAPPINESS IN OLD
0.58%:  TODAY IS
0.58%:  WHEN ARE YOU EXPECTED TO PASS
0.58%:  WHAT IF YOU ARE LESS
0.58%:  NOW YOU ARE THE OLD
1.78%:  NOW YOU ARE THE OLD PERSON
0.80%:  NOW YOU ARE THE OLD PERSON?
0.58%:  YOUR RESPONSE IS TO DEN
0.58%:  WHEN YOU ARE STOPP
0.58%:  WHAT? YOUR FRIENDS
0.58%:  YOUR FINAL ANSWER IS TO
0.58%:  SOON YOUR
0.58%:  SOON YOUR LIFE
0.58%:  IN OTHER WORDS YOU ALSO
0.57%:  WHAT IF YOU ARE ALSO RESPONS
0.57%:  WHEN YOU ARE OLDER AND PO
0.57%:  YOU DO NOT WISH
0.57%:  IS YOUR RESPONSE
0.57%:  INSTEAD OF S
0.57%:  YOUR PLANS ARE STO
0.57%:  YOU ARE ALSO
0.57%:  YOU SP
1.40%:  YOU SPEND
0.57%:  I SUPPOSE THE ONLY REASON WE
0.57%:  WE ARE SUPPOSED TO DIS
0.57%:  WHAT DID
1.57%:  WHAT DID YOU LEARN
1.05%:  WHAT DID YOU LEARN IN
0.57%:  THERE IS A REASON YOU DIDN
0.57%:  WHEN YOU ARE IN
0.57%:  IF YOU ARE SO STO
0.57%:  I SUPPOSE IN
0.57%:  WE ARE OLD
2.49%:  WE ARE OLD FRIENDS
0.79%:  WE ARE OLD FRIENDS THEN
0.66%:  WE ARE OLDER AND
0.58%:  WE ARE OLDER AND YOU STO
0.56%:  WHAT IS YOUR FINAL REASON
0.56%:  YOUR PLAN IS TO END
0.56%:  WHO
0.56%:  YOU WISH TO END
0.56%:  WHAT ARE YOUR PLAN
0.56%:  IF YOU ARE OLDER NOW AND
0.56%:  IN OTHER WORDS YOU L
0.65%:  IN OTHER WORDS YOU LOSE?
0.56%:  WHEN YOU REAL
0.56%:  WHEN YOU ARE AN OLD STOP
0.56%:  WHAT IF YOU DID
0.56%:  WHEN YOU ARE OLDER AND IF I
0.56%:  DON
0.56%:  WHAT? YOU DON
0.56%:  FAR YOUR
0.56%:  WHEN YOU ARE OLDER AND TE
0.56%:  THEN YOUR FRIENDS
0.55%:  WHAT DO YOU DO IF PEOPLE
0.55%:  IN YOUR FANT
0.55%:  ONE DAY SOON
0.55%:  STOP
0.55%:  YOU AND I ARE NOT
0.55%:  THE ANSWER IS YES?
0.55%:  WE ARE SUPPOSED TO RE
0.55%:  WHAT IS YOUR PLAN IN
0.55%:  YOU ARE ADOPT
0.55%:  IN OTHER WORDS YOU LOSE AND
0.55%:  YOU WISH TO SPEND AN
0.55%:  WHAT IF YOU DIE
0.55%:  YOU PROPOSE A TRADE OF
0.54%:  YOU ARE PROPOS
0.54%:  WHAT IF ONE DAY SOON
0.54%:  WHAT DOES YOUR PLAN FOR
0.54%:  YOU ARE OLDER AND WIS
0.54%:  THE LESSON OF
0.54%:  YOU DO PLAN
0.78%:  YOU DO PLAN ON
0.54%:  SOON AFTER YOU LEARN HOW
0.54%:  THE ANSWER IS YOU ARE
0.54%:  I SHOULD NOT
0.54%: ? YOU ARE
0.54%:  THERE IS ALWAYS
0.54%:  YOU ARE WHAT
0.54%:  NOW YOU ARE THE OLD ONE
0.54%:  WE ARE NOT
5.73%:  WE ARE NOT FRIENDS
0.54%:  YOU PROPOSE A LIFE DED
0.54%:  YOU ARE NOT OLDER NOW
0.54%:  WHAT ARE YOU A
0.53%:  YOUR ANSWER IS NO?
0.53%:  NOW YOU ARE PRO
0.53%:  WHERE DO YOU PRO
0.53%:  WHEN YOU ARE OLDER AND STOOP
0.53%:  YOUR PLAN IS TO RE
0.53%:  WHEN DOES
1.10%:  WHEN DOES YOUR
1.44%:  WHEN DOES YOUR STO
1.39%:  WHEN DOES YOUR LIFE
0.53%:  YOUR PLANS ARE TO DO
0.53%:  YOUR WISH
0.53%:  I SUPPOSE ONE DAY I
0.53%:  I SUPPOSE THERE IS ONE WAY FOR
0.53%:  HOW ARE YOU EXPECT
1.16%:  HOW ARE YOU EXPECTED TO SLEEP
0.57%:  HOW ARE YOU EXPECTED TO LEARN
0.53%:  YOU PROPOSE A LIFE ENTIRE
0.53%:  I SUPPOSE THE ONLY REASON FOR
0.53%:  YOUR ONE
0.52%:  WHEN YOU ARE OLDER AND SOFT
0.52%:  YOU SEE WHO
0.52%:  THE REASON
2.38%:  THE REASON YOU ARE
2.35%:  THE REASON YOU DON
1.12%:  THE REASON YOU ARE SO
0.92%:  THE REASON YOU DIDN
0.52%:  ONE DAY WHILE
0.52%:  I SUPPOSE THERE IS NO WAY OF
0.52%:  INSTEAD OF AN
0.52%:  WHAT IS YOUR DEAL? ARE
0.52%:  IN OTHER WORDS NO
0.52%:  WHAT IF YOU ARE AN ELD
0.52%:  THE PROFESSOR
0.52%:  WHEN YOU ARE OLD AND IT
0.52%:  WHAT? YOU DIDN
0.52%:  IS THERE ANY PROF
0.52%:  WHEN YOU ARE OLD PERSON
0.52%:  WHEN DO YOU EXPECT TO LEARN
0.52%:  SAYS
0.78%:  SAYS THE PERSON
0.52%:  WHERE DO YOU STOP
0.52%:  NOW YOU NEED
0.52%:  HOW DID
1.20%:  HOW DID YOU FEEL
0.60%:  HOW DID YOU LEARN
0.57%:  HOW DID YOUR
0.52%:  THERE IS ONLY ONE OF
0.51%:  YOU ARE NOT AS
0.51%:  I HEAR YOU ARE A
0.51%:  YOU AND I ARE PRET
0.51%:  INSTEAD OF SEE
0.51%:  WHERE DO YOU STAND ON PEOPLE
0.51%:  IS THERE ANY FOOD
6.16%:  IS THERE ANY FOOD AROUND
1.88%:  IS THERE ANY FOOD AROUND? I
0.51%:  SOON AFTER YOU REAL
0.51%:  I SUPPOSE THE REAL WINNER
0.51%:  I HOPE
2.15%:  I HOPE YOU ARE
0.96%:  I HOPE YOU REAL
0.71%:  I HOPE YOU DON
0.64%:  I HOPE YOU ARE STO
0.59%:  I HOPE YOU ARE PRE
0.51%:  IF YOU ARE OLD AND WANT
0.51%:  I HOPE YOU LEARN
0.51%:  WHERE DO YOU PROPOSE I
0.51%:  WHEN YOU ARE OLDEST
0.51%:  INSTEAD OF ONE DAY WE ARE
0.51%:  DOES YOUR
0.50%:  IF ANYONE SHOULD
0.50%:  YOUR PLAN IS FOR
0.50%:  YOUR FRIENDS
0.50%:  IF YOU ARE OLDER ONE
0.50%:  YOU ARE S
0.50%:  WHAT? PEOPLE ARE
0.50%:  YOU WERE PRET
0.50%:  WHERE DO YOU FIND PEOPLE
0.50%:  I SHOULD TRY AND
0.50%:  WE ARE NOT FRIENDS?
0.50%:  WE ARE OLD FRIENDS?
0.50%:  WHEN ARE YOU STOPP
0.50%:  WHAT IS YOUR PLAN? DO
0.49%:  HOW DO YOU PLAN ON EAR
0.49%:  WHEN YOU ARE OLDER NOT
0.49%:  WHEN YOU ARE OLDER AND TI
0.49%:  IN THE END YOUR LIFE IS A
0.49%:  INSTEAD OF ONE DAY I
0.49%:  YOU WISH FOR A STO
0.49%:  IT SHOULD
0.49%:  I WOULD
0.68%:  I WOULD SAY
0.49%:  WHEN YOU ARE OLDER AND FA
0.49%:  THERE YOU SEE
0.49%:  IS THERE ANY PROFESSION WE
0.49%:  YOUR LIFE HAS
0.49%:  IF YOU WERE OLDER AND STOPP
0.49%:  THERE YOU ARE ON
0.49%:  THE LESSON IS DON
0.49%:  WE ARE SUPPOSED TO RES
0.49%:  SOON YOU ARE
0.49%:  INSTEAD OF DAY
0.49%:  IS THERE A
1.52%:  IS THERE A REASON
2.55%:  IS THERE A REASON YOU DIDN
1.59%:  IS THERE A REASON YOU DON
0.49%:  INSTEAD YOU WISH PEOPLE
0.49%:  WHAT ELSE DO YOU NEED
0.49%:  HOW DO YOU PLAN TO FIND
0.48%:  PEOPLE SAY
0.48%:  WHEN YOU ARE OLD AND TE
0.48%:  IN OTHER WORDS ONLY
0.48%:  NOW YOU DON
0.48%:  WHAT IF YOU ARE SLEEP
0.48%:  YOU ARE OLDER AND WE
0.48%:  YOU WISH TO SPEND A LIFE AS
0.48%:  IF YOU WERE OLDER THEN
0.48%:  YOUR PLAN IS TO S
0.48%:  WHAT ARE YOU AND
0.48%:  HOW DOES IT FEEL?
0.48%:  DOES YOUR LIFE
0.48%:  YOUR PERSONAL
0.48%:  YOUR PLAN IS TO PRO
0.48%:  YOU ARE SAT
1.42%:  YOU ARE SATISFIED NOW
1.38%:  YOU ARE SATISFIED WHEN
0.48%:  NOW YOU ARE THE PERSON
0.48%:  YOUR LIFE HAS NO
0.48%:  YOU PROPOSE WE SET
0.48%:  YOU WERE NOT
0.48%:  WHAT IF YOU ARE OLDER? DOESN
0.48%:  THERE IS A PROFESSION YOU PLAN
0.48%:  IF YOU ARE OLDER NOW THEN
0.48%:  YOU PROPOSE NOT
0.47%:  WHAT IF YOU SLEEP
0.47%:  YOU H
0.47%:  ARE YOU DONE STO
0.47%:  WHEN YOU ARE NOT
0.47%:  WHAT ELSE DO YOU DO IN
0.47%:  YOU ARE OLDER AND STO
0.47%:  LISTEN UP
0.47%:  YOU SEE THERE IS NO WIN
0.47%:  I SUPPOSE THERE ARE ALWAYS
0.47%:  IF YOU WERE AN OLDER T
0.47%:  WHEN YOU ARE OLDER A
0.47%:  IS THERE A REASON YOU WON
0.47%:  WE ARE FRIENDS UNTIL
0.47%:  THE WORLD
0.47%:  YOU WISH FOR A LESS
0.47%:  SOON YOU ARE OLD
1.13%:  SOON YOU ARE OLDER THAN
0.56%:  SOON YOU ARE OLDER AND
0.47%:  WHEN DOES YOUR FIRST
0.47%:  WHEN YOU ARE OLDER AS
0.47%:  WHAT DOES ONE DO
0.47%:  WHAT IS YOUR DEFIN
0.47%:  HOW DO YOU RESPOND
0.47%:  YOU PROPOSE A LIFE IN STO
0.47%:  IN THE END YOU ARE LESS
0.47%:  YOU PROPOSE THE IDEA
0.47%:  I HOPE YOUR
0.47%:  I HEAR YOU STO
0.47%:  WHEN YOU ARE AN OLD FAT
0.47%:  YOU DID SET
0.47%:  WHY DOES
0.46%:  THERE IS A PROFESSION YOU DO
0.46%:  YOU PROPOSE WE TRADE
0.46%:  THEN YOU ARE OLD
0.55%:  THEN YOU ARE OLDER AND I
0.49%:  THEN YOU ARE OLDER NOW
0.49%:  THEN YOU ARE OLD AND
0.46%:  WHEN ARE YOU PROPOS
0.46%:  IN YOUR DEFENSE
0.46%:  I SHOULD SAY
0.46%:  YOU ARE THE IDEAL
0.46%:  HOW DO YOU EXPECT TO FIND
0.46%:  WHAT IF YOU ARE AN OLD PERSON?
0.46%:  WHEN YOU ARE OLDER AND POST
0.46%:  THEREFORE
0.46%:  WHAT IF YOU DO REAL
0.46%:  SOON?
0.46%:  WHERE DO YOU LEARN STO
0.46%:  WHEN YOU ARE OLD AND PRE
0.46%:  YOU END
0.46%:  WHAT IF YOU ARE OLDER AND EN
0.46%:  INSTEAD OF ASP
0.46%:  WHEN YOU ARE AN OLD T
0.45%:  YOU NEED TO FIND
0.45%:  WHEN YOU REALISE
0.45%:  WHERE DID
4.86%:  WHERE DID YOU LEARN
2.17%:  WHERE DID YOU LEARN TO SPE
0.78%:  WHERE DID YOU STO
0.68%:  WHERE DID YOU LEARN STO
0.45%:  WHEN YOU SAID
0.45%:  THERE YOU ARE ONE
0.45%:  WE ARE SUPPOSED TO FEAR
0.45%:  IN OTHER WORDS YOU PEOPLE
0.45%:  INSTEAD YOU PLAN
0.45%:  WHAT IF PEOPLE ARE AROUND?
0.45%:  WHEN YOU ARE OLDER DOES STO
0.45%:  SAY THE
0.51%:  SAY THE PEOPLE
0.45%:  YOU ARE AN
0.71%:  YOU ARE AN OLD PERSON
0.61%:  YOU ARE AN OLDER STO
0.52%:  YOU ARE AN OLD PERSON WITH
0.45%:  YOU ARE AN OLD STO
0.45%:  THERE IS NO WAY FOR US
0.45%:  WHERE DO YOU STOP AND
0.45%:  HOW DID YOUR LIFE
0.45%:  WHEN YOU SEE
0.45%:  WHAT? YOU ARE A
0.45%:  WHEN YOU ARE OLDER INSTEAD OF A
0.45%:  YOUR PARENTS
0.45%:  WHEN YOU ARE OLD AND PAT
0.45%:  YOU WANNA STOP
0.45%:  PRO
0.44%:  INSTEAD YOU HOPE
0.44%:  YOU PROPOSE THIS AS
0.44%:  WHAT ARE YOU RESPONS
0.44%:  PRET
0.44%:  I SUPPOSE THE WORLD
0.57%:  I SUPPOSE THE WORLD NEEDS
0.44%:  INSTEAD OF YOUR PERSONAL
0.44%:  IF YOU ARE OLD AND WISE
0.44%:  IF YOU HAD ONE
0.44%:  IF ANYONE AS
0.44%:  THIS IS YOUR PLAN NOW
0.44%:  WHAT IF YOU ARE OLD AND ONE
0.44%:  ARE YOU PRET
0.44%:  WHAT? YOU ARE A DIN
0.44%:  HOW DO YOU LEARN
0.44%:  SURE OF
0.44%:  WHAT ARE YOUR SENSES?
0.44%:  THE LESS
0.71%:  THE LESS YOU DO
0.51%:  THE LESSONS
0.75%:  THE LESSONS YOU
0.45%:  THE LESS YOU DO NOW
0.44%:  SOON AFTER WE
0.44%:  WHAT DOES YOUR LIFE AS
0.44%:  WHAT? YOUR FRIENDS AND
0.44%:  IF YOU ARE AN
3.00%:  IF YOU ARE AN OLD PERSON
2.34%:  IF YOU ARE AN OLD PERSON WHO
1.59%:  IF YOU ARE AN OLDER STO
1.49%:  IF YOU ARE AN OLD PERSON WHO IS
1.33%:  IF YOU ARE AN OLDER DIN
1.07%:  IF YOU ARE AN OLD PERSON WITH
0.90%:  IF YOU ARE AN OLD STO
0.44%:  INSTEAD OF YOUR WISH
0.43%:  YOU ARE SATISFIED AND
0.43%:  WHAT DO YOU DO AS
0.45%:  WHAT DO YOU DO AS AN
0.43%:  WE ARE PRET
0.43%:  YOU WONDER
0.43%:  WE ARE SUPPOSED TO DES
0.43%:  WE ARE OLDER THAN
1.01%:  WE ARE OLDER THAN YOU?
0.52%:  WE ARE OLDER THAN YOU AND
0.43%:  WHAT ARE YOUR PLANS ONE
0.43%:  YOUR ANSWER TO PEOPLE AS
0.43%:  HOW DO YOU INT
0.43%:  NOW YOU ARE OLDER AND THE
0.43%:  THERE IS ONE
0.43%:  THERE IS ONE PROF
6.89%:  THERE IS ONE PROFESSION YOU DID
0.92%:  THERE IS ONE PROFESSION YOU EXPECT
0.89%:  THERE IS ONE PROFESSION YOU W
0.50%:  THERE IS ONE PROFESSION?
0.45%:  THERE IS ONE PROFESSION I
1.05%:  THERE IS ONE PROFESSION I WOULD
0.43%:  IS THERE ANY REASON I WOULD
0.43%:  YOUR ENTIRE LIFE WAS SP
0.43%:  WHEN YOU ARE OLDER AND I IS
0.43%:  YOU ARE NOT FRIENDS
0.43%:  WE ARE SUPPOSED TO REL
0.43%:  YOU ARE THE REASON WE
0.43%:  WHAT IF YOU ARE SO OLD
0.43%:  YOU DO NOT PLAN
0.43%:  HOW DO YOU PLAN ON E
0.43%:  YOU LEARN
0.43%:  HOW OLD ARE YOU AND
0.43%:  YOU ARE ONE OF THESE
0.43%:  YOU ARE SAD WHEN
0.43%:  NOW YOU ARE OLDER AND THIS
0.43%:  THIS IS YOUR REASON
0.42%:  WHILE
3.54%:  WHILE YOU ARE
0.79%:  WHILE YOU STO
0.42%:  WHAT IF YOU PASS
0.51%:  WHAT IF YOU PASSED
0.42%:  WHAT DO PEOPLE
0.44%:  WHAT DO PEOPLE SAY
0.42%:  WHAT IF YOU SLEEP ON
0.42%:  ARE THERE
0.42%:  IF WE
0.44%:  IF WE ARE
0.42%:  IF YOU DO
0.42%:  IF WE ARE OLD
0.69%:  IF WE ARE OLDER AND
0.55%:  IF WE ARE OLDER THAN
0.87%:  IF WE ARE OLDER THAN YOU AND
0.42%:  THERE IS NO WAY AROUND
0.42%:  SAY THE WORDS
0.42%:  IF YOU ARE OLDER AND I WISH
0.42%:  I SUPPOSE WE ARE NOT
0.42%:  WHAT DO YOU PLAN ON DO
0.42%:  WHAT IS YOUR ONE
0.42%:  IN THE END YOU ARE ALSO
0.42%:  WHAT ARE YOURS
0.42%:  FAR WE
0.42%:  WHEN ARE YOUR
0.62%:  WHEN ARE YOUR PLANS
0.43%:  WHEN ARE YOUR STO
0.42%:  I HOPE YOUR STO
0.42%:  IF WE ARE OLDER THAN YOU ONE
0.42%:  WHAT PROF
46.51%:  WHAT PROFESSION ARE
62.53%:  WHAT PROFESSION ARE YOU IN
31.28%:  WHAT PROFESSION DOES
27.71%:  WHAT PROFESSION DID
22.57%:  WHAT PROFESSION DO
66.67%:  WHAT PROFESSION DO YOU PLAN
16.39%:  WHAT PROFESSION DOES ONE
15.43%:  WHAT PROFESSION ARE YOU EXPECT
14.97%:  WHAT PROFESSION ARE YOU EXPECTED
13.87%:  WHAT PROFESSION DOES A
13.85%:  WHAT PROFESSION DOES YOUR
13.74%:  WHAT PROFESSION DO YOU SEE
11.79%:  WHAT PROFESSION DID YOU LEARN
9.12%:  WHAT PROFESSION DO YOU EXPECT
8.11%:  WHAT PROFESSION DO YOU NEED
7.71%:  WHAT PROFESSION IS
7.60%:  WHAT PROFESSION ARE YOU?
7.13%:  WHAT PROFESSIONS
9.95%:  WHAT PROFESSIONS ARE
7.85%:  WHAT PROFESSIONS DID
9.85%:  WHAT PROFESSIONS DID YOU LEARN
7.07%:  WHAT PROFESSION DID YOU REAL
8.61%:  WHAT PROFESSION DID YOU REALISE
6.85%:  WHAT PROFESSION ARE YOU ASP
6.57%:  WHAT PROFESSIONS DID YOU PLAN
6.15%:  WHAT PROFESSION ARE YOU SEE
5.37%:  WHAT PROFESSIONS DO
25.39%:  WHAT PROFESSIONS DO YOU PLAN
6.22%:  WHAT PROFESSIONS DO YOU EXPECT
4.99%:  WHAT PROFESSION DID YOU PLAN
4.10%:  WHAT PROFESSION IS YOUR
3.88%:  WHAT PROFESSION ARE YOU AS
3.85%:  WHAT PROFESSION DO YOU END
3.75%:  WHAT PROFESSION DID YOU LEARN?
3.73%:  WHAT PROFESSIONS DID YOU REAL
3.71%:  WHAT PROFESSION DO YOU EN
3.57%:  WHAT PROFESSIONS DO YOU NEED
2.87%:  WHAT PROFESSION ARE YOU A
2.47%:  WHAT PROFESSIONS DID YOU LEARN?
2.31%:  WHAT PROFESSION DO YOU ASP
